5.510653061224490834e+00 8.661801379662039668e-01 9.200000000000000000e+01 9.018766334056854248e+02 1.493025901552397805e+01 6.332304407204748742e+00 7.800713038597280935e+00 5.468119910195841094e-01 1.111800390227721991e+01 2.656821003239528967e+00 3.794179076190814293e+00 -3.443765556535050010e+00 1.101840171694795245e+01 2.487571393192131275e+00 3.680239865805194466e+00 -3.362258067919771776e+00 7.788129127155976050e+00 -3.751438412213157214e-01 2.710757438681272724e-01 -6.527994109032587033e+00 9.271228337048937007e+00 1.001500773028625391e+00 3.054225646852417597e+00 -3.947982775043818560e+00 5.340779913092106312e+00 -2.717875363953092815e+00 -3.994144588752676084e-01 -7.609090087090709886e+00 6.354790068931887248e+00 -1.789796990832994261e+00 4.376586650969279679e-01 -6.263139764004725052e+00 2.606480656363701520e+00 -4.893677400837381342e+00 -3.278491196836593069e+00 -9.685331914905477291e+00 1.071354368260258028e+01 2.353040678627896121e+00 4.169984432219511206e+00 -2.866558755253729274e+00 7.048880862457143515e+00 -1.193001500995041653e+00 1.531854737395191013e-01 -6.984885644100238267e+00 7.915047370167956231e+00 -5.032551936648516078e-01 1.156233394328458841e+00 -5.782433092412077258e+00 4.875577039460125661e+00 -3.121754841105293110e+00 -2.306343796276374647e+00 -9.095082658681004517e+00 6.040396836607648368e+00 -2.138566907942446083e+00 -2.299024161304476233e-02 -6.857138384704663636e+00 3.088219840382964154e+00 -4.881586979705930140e+00 -2.212682223978156060e+00 -9.290169941164059253e+00 3.208315125153230696e+00 -4.804161906261972703e+00 -2.656517816643198859e+00 -9.107348828673162089e+00 4.708386592050808894e-01 -6.960199499702877546e+00 -5.152198526094755593e+00 -1.145359947032757830e+01 3.400000000000000000e+01 1.188558613598890146e-01 4.301789667771842469e-03 2.038957198833882600e+00 -2.667336678820889876e-03 8.618738680770763466e-03 4.465395757437018096e-03 -1.318045236230776642e-04 -4.147089107996056873e-02 7.076829430806522159e-03 7.687273225103818941e-01 3.812576586917005694e-03 -4.433723496672234976e-01 1.135364642826045337e-02 1.981471059710169028e-02 4.605133251997115096e+00 5.563194674085289115e+00 1.198393294987414981e+00 6.045056295592550477e-02 2.997304987773945911e-02 3.404842471309742907e-02 1.177996481589292377e-01 -9.244164325081176414e-03 -2.793831222345983297e-03 -4.806770008473495448e-01 -1.517111548709453202e-02 2.328340655868452735e-01 -5.765475390570586889e-01 4.341173099923959118e-03 8.431203330203876911e-01 -1.615169238337371138e-01 -1.644129226666990462e+00 -1.791126012410316215e-01 1.340606709482595749e-01 -4.866270677384606363e-02
7.755326530612245861e+00 9.075299816868581670e-01 1.080000000000000000e+02 1.143475232124328613e+03 1.492668761514051923e+01 6.329417612669312909e+00 7.382508021583214841e+00 -1.826373694745705434e-01 1.079951961981073438e+01 2.405001916105849347e+00 3.365993145475969950e+00 -3.894592863763690183e+00 1.156878966999360792e+01 2.942857012544946471e+00 3.844443144813792568e+00 -3.760692349454926919e+00 7.983257350999888757e+00 -4.292734528799693750e-01 4.999790296506191889e-01 -6.797849834020619930e+00 9.197102578446438415e+00 9.464566893968502370e-01 2.681717294548533914e+00 -4.630955861561945497e+00 5.291330505005584328e+00 -2.817512834600305105e+00 -1.134073887510973044e+00 -8.275333891984155699e+00 6.712688764515325701e+00 -1.341374504327878192e+00 5.379409393679495111e-01 -6.574669197540911725e+00 3.145807960794293034e+00 -4.747097650229090249e+00 -3.090139302871921068e+00 -9.965584775754084745e+00 1.097159311370274715e+01 2.574770782091953425e+00 3.928667411677400523e+00 -3.451685208430722795e+00 7.064576413520843090e+00 -1.168095811329886935e+00 -2.309499226325539278e-01 -7.317607171841972402e+00 8.335051675522910486e+00 -8.319779292118160974e-02 1.165143479752305478e+00 -6.227022233318820099e+00 5.305568269721711694e+00 -2.981923654393707324e+00 -2.032998780265312000e+00 -9.199763993863404821e+00 6.338323624951929247e+00 -1.852970602607992623e+00 6.540889566450414083e-02 -7.182294133232268507e+00 3.300841365693160334e+00 -4.745483735485800381e+00 -2.792931463438061090e+00 -9.897309424357066732e+00 3.810821435920128231e+00 -4.170807789196047999e+00 -2.205500463308796899e+00 -9.191790859808214975e+00 1.436172117726100428e+00 -6.428924234504480140e+00 -4.601693612461421168e+00 -1.145369879343634878e+01 3.400000000000000000e+01 -6.681927787287177557e-04 1.318380844938060216e-02 2.365583284940263598e-01 2.431015944528032956e-03 1.288250768256252350e-02 3.123899376657969865e-03 2.820701070215084292e-03 -5.749349665994959654e-03 8.675625777459719176e-03 1.153805011401561227e-02 -3.950793348765855792e-03 -6.658840531160196141e-01 3.102756233888996195e-03 9.057703349793031627e-03 3.209437208704487787e+00 5.176906282269341020e+00 -4.957771407432186653e-03 -6.809023009402814233e-04 1.887589571308131986e-02 8.449626498159572632e-03 7.463433031667617013e-02 -3.548417802483858768e-02 -1.005383976559050437e-02 -6.664054584741456733e-01 -2.744842333073503615e-02 2.964739839136504851e-01 -5.656715248894833570e-01 1.551963970214391246e-02 6.722331802131951140e-01 -4.183864076471270899e-01 -1.434946899807200804e+00 4.111567961408007510e-01 1.164127494893926473e-01 -5.910823541074681359e-02
4.694408163265307188e+00 9.988893495434968406e-01 1.250000000000000000e+02 1.228901997089385986e+03 1.493481918540189746e+01 6.335814014950550188e+00 7.387189453268956818e+00 -1.769135623918687700e-02 8.822801613221542993e+00 4.200853504868826693e-01 2.047919672844159766e+00 -5.180332541228352738e+00 9.929934977794799167e+00 1.309525887466514771e+00 2.888689359654173394e+00 -4.482336297945920478e+00 4.598634988930768053e+00 -3.558563330971618477e+00 -1.922587838761185441e+00 -8.687808093430007261e+00 1.073260786711437831e+01 2.637837677711584394e+00 3.917469712153397232e+00 -3.943651160975103931e+00 4.997421135734809283e+00 -2.335922476504950662e+00 -8.388273219739735831e-01 -8.044839292346113169e+00 6.953303540482096423e+00 -1.487564570514379625e+00 4.404781339439824972e-01 -7.067786709019605595e+00 1.409324604271326775e+00 -6.281800421775768584e+00 -4.463643759199160677e+00 -1.125515376032458903e+01 1.304634327288120055e+01 4.452326650845991551e+00 5.521360692712343976e+00 -1.946422990097672612e+00 6.930511105084121937e+00 -1.255409396061415439e+00 2.386410546304248981e-01 -6.926796876042600637e+00 8.195071194775040979e+00 -1.326070907615043426e-01 1.854256255453236690e+00 -5.426358049830831476e+00 2.481899984250313107e+00 -5.062296943172304609e+00 -3.186085652385431288e+00 -9.501010515146949942e+00 9.379942669876701444e+00 1.045105897773357606e+00 2.296921248123662718e+00 -5.821221651465964264e+00 3.900861701561736616e+00 -3.529719257540351318e+00 -1.825915687041637314e+00 -8.890079795897335657e+00 6.452872420330661996e+00 -2.009444173451638616e+00 -1.036179981845447157e-01 -7.980654368034713286e+00 7.237158112232187079e-01 -6.892392670541179989e+00 -4.771536373829251332e+00 -1.145360871425853766e+01 3.400000000000000000e+01 -2.719882419320021949e+00 1.776946227123245639e-02 6.765647410351975921e-01 1.394625569623477723e-01 1.682289359029955425e-02 1.859339477508537702e-02 1.705817426899279565e-02 3.579359402924766741e-03 -1.212904190875476254e-02 -3.425986212601042080e-01 1.631208981750155093e-02 1.456414719441276873e-01 7.957352531515202165e-02 -1.094132240551000251e-01 2.323209048244093022e+00 3.886541979527520785e-01 1.714395418854114173e+00 2.202281647973136636e+00 9.857130107362723770e-01 6.715148386366219524e-02 2.946370314105629662e-01 -2.727943256045910925e+00 4.418275491810233491e-02 1.934653224169074759e-01 2.545094018763340710e-02 -5.162841426759886332e+00 -5.968491018066621745e-01 6.927589882931971949e-03 -1.301821802408788198e+00 -6.283185307179586232e+00 -1.574795155450535500e+00 -1.042709578874066345e+00 -5.257588162965714851e+00 -1.527853008105635846e+00
9.795938775510204977e+00 9.349394572344013055e-01 1.020000000000000000e+02 1.161256332874298096e+03 1.493030086623028652e+01 6.332248065649838331e+00 7.381052751908150356e+00 -1.870213420024833817e-01 1.037698071505241337e+01 2.020368684018675420e+00 3.008859178602577344e+00 -4.226370291236338339e+00 1.113636156577395653e+01 2.566591827108804846e+00 3.528003022372905750e+00 -4.003536751791010317e+00 7.210829697469928412e+00 -1.105740607930179475e+00 -5.875171278176024442e-02 -7.256227938068542826e+00 9.574029739880662859e+00 1.273826629866553928e+00 2.927229632494409373e+00 -4.430505779909830189e+00 5.231975413097361027e+00 -2.847854466242347726e+00 -1.259018008606101580e+00 -8.348485676039777204e+00 6.809657895124811233e+00 -1.318886876752197068e+00 4.720087455362030338e-01 -6.695791491016464647e+00 2.928016920787902322e+00 -4.971643768580959133e+00 -3.321810465872482965e+00 -1.018602822060228874e+01 1.145352173737176216e+01 3.010365812116056361e+00 4.313927889075595878e+00 -3.109938807843889208e+00 7.039253799006062629e+00 -1.155073991365929365e+00 -1.437729430911462991e-01 -7.222461693823095885e+00 8.337719734598307397e+00 -8.423945609130464862e-02 1.170825431480271073e+00 -6.209034484953728672e+00 4.929973406534135627e+00 -3.312348156840652980e+00 -2.281544117510618364e+00 -9.405729974946231309e+00 7.140910718164679594e+00 -1.150095657341900113e+00 6.190821737835483507e-01 -6.709078407165677937e+00 3.558123761720146216e+00 -4.492043674376676066e+00 -2.672117690672180412e+00 -9.738413923762292868e+00 4.251891195684343039e+00 -3.804341398917757910e+00 -1.917271680123501243e+00 -8.973575479977206726e+00 1.505100209470991546e+00 -6.385179648276089637e+00 -4.601403612615282412e+00 -1.145369902285339236e+01 3.400000000000000000e+01 1.803164076707455474e-02 1.263185806821089541e-03 7.178981921967651780e-02 1.484847640792612798e-02 2.976998994861450396e-03 1.022271224490380048e-02 1.417270552856950963e-03 4.341760026661201088e-03 8.578935201982518591e-03 8.450457638221166648e-03 1.054065298088334608e-02 -5.159495276206308434e-01 1.253864317484805480e-02 1.018376036835541912e-02 2.858915764285641981e+00 4.408463375184730637e+00 3.977326714470763580e-01 -2.268249398660097081e-03 5.083631776436362167e-03 1.249061480538310800e-02 -1.619709864172045599e-01 -3.108731566163159751e-02 -1.353412879534272861e-02 -5.178488800273349790e-01 -2.587483392065950336e-02 2.891068387792028460e-01 -5.555108939723428785e-01 1.397046002088096935e-02 6.200057002769471248e-01 -2.513605578267407714e-01 -1.308949069393851694e+00 9.000195473174699146e-02 1.465749614434421477e-01 -2.168496218162303119e-02
5.714714285714286746e+00 8.698096872284571957e-01 1.380000000000000000e+02 1.365074736833572388e+03 1.493383718090464107e+01 6.335010227313368603e+00 7.378271165853178992e+00 2.687032435309365308e+00 1.064224672241404868e+01 2.649689353746768727e+00 8.885799369087927779e-01 -2.505951129225051144e+00 1.143887764595322842e+01 2.420995397992871112e+00 3.141983510289533044e+00 -1.409367394105960791e+00 7.689672938216070008e+00 -5.849251297105263481e-01 -3.527491120315354500e+00 -6.747366658062331268e+00 9.802736452925859822e+00 1.444671960445697900e+00 3.054224237313171830e+00 -1.816842383124985583e+00 6.518010515925437787e+00 -2.447820338375433558e+00 -3.391840726487756363e+00 -7.334707756472726103e+00 5.760192922102919333e+00 -1.560184025997472190e+00 1.765891438041442552e-01 -3.776436916897043083e+00 3.748395946172175197e+00 -4.222526419658490404e+00 -6.551915580256906679e+00 -9.551209219628608693e+00 1.066149624493541204e+01 2.387718356484808346e+00 3.814310237325075015e+00 -9.888056140644350123e-01 7.031525130528873291e+00 -1.166883918009321341e+00 -2.514110685102148857e+00 -5.923097186106820899e+00 8.361890676086051855e+00 -3.735762012224641548e-02 1.118473251514862321e+00 -4.033556513877824656e+00 5.175913610383156005e+00 -3.111684174772767264e+00 -5.504130090377245210e+00 -9.308061100044994873e+00 6.381988755770676924e+00 -1.818046558994701245e+00 -6.337583375162053612e-02 -3.964462655082680698e+00 3.639147125803968930e+00 -4.609693827371859065e+00 -5.867982866175976753e+00 -9.010228940551753496e+00 3.010619684251341521e+00 -4.640618908309648738e+00 -2.872304842442041206e+00 -5.917142086761881359e+00 1.447847646698859680e+00 -6.403851853922858162e+00 -9.104281543027630264e+00 -1.145368679618522734e+01 3.400000000000000000e+01 4.595689357666155050e-02 -2.791633632169138179e-02 3.611283489166035310e-02 2.579571928526149666e-02 5.757706351412771734e-03 1.869342914241735668e-04 1.489778136299662811e-02 -4.434978100169921847e-03 3.158740035505657601e-02 2.958845646087116421e+00 2.394369169816063306e-02 -2.441275568702135079e-01 1.813513953478347596e-02 4.047701829203698143e-02 6.283185307179586232e+00 5.192101883603142731e+00 2.165791556232677717e+00 -1.287169030874669440e-01 2.506548066831549779e-02 -1.531185118443279675e-02 9.949440163555677008e-02 -4.006391141437386921e-02 4.384420490781411155e-03 -2.616372741055780216e-01 1.078073328912308206e-02 3.684010278826478912e-01 -5.622409581856701033e-01 1.090202921818774102e-02 1.550732266703111817e+00 -1.266969684655950390e+00 -2.119895516600891039e+00 3.920102116411563031e+00 1.402294300029801322e-01 -1.932208971600536951e-01
1.000000000000000021e-03 9.999999755253864420e-01 1.000000000000000000e+00 2.162496995925903320e+01 1.493563932433141517e+01 6.336382623104415579e+00 7.377726242243545229e+00 -1.979232213159154985e-01 8.499586147862579821e+00 3.869252628685959650e-01 1.836618500804005016e+00 -5.278150388474238675e+00 9.756550864558674263e+00 1.341793019475426174e+00 2.587285049750436716e+00 -4.773842314862469571e+00 4.239165661967300380e+00 -3.702192880362286331e+00 -2.049601016249789520e+00 -8.963050910092535517e+00 1.117635321677893501e+01 2.628183518602889457e+00 3.765290298124991608e+00 -3.755262984760351586e+00 5.118127379431520296e+00 -2.942896210609014851e+00 -1.376287316887607970e+00 -8.435404875539592950e+00 6.955963791184813338e+00 -1.408348657793597969e+00 -7.437293072135414684e-02 -7.381052005535236660e+00 1.805373608905511018e+00 -6.084987725843607365e+00 -4.322767835223379151e+00 -1.118121180144238025e+01 1.311407993849617881e+01 4.520025853681862493e+00 5.593569404991438176e+00 -1.976603699952384385e+00 6.820109622249654890e+00 -1.287347720015446617e+00 1.964388411874277707e-01 -6.912851548024693038e+00 8.297597320659786391e+00 -1.119592747612165318e-01 1.166223778417405654e+00 -6.189429120916715377e+00 2.938949065181980291e+00 -4.997209081741833536e+00 -3.310030788016959935e+00 -1.021800438855030180e+01 1.033977621412755887e+01 1.796802325466235972e+00 2.965847324397005824e+00 -4.549236568812633941e+00 4.419575018837650582e+00 -3.636249280371000037e+00 -2.035807114016880970e+00 -9.089451892862339122e+00 6.483791717599170390e+00 -1.875323129111534648e+00 -5.089192794193816427e-01 -7.810128414399121866e+00 1.487880370073717984e+00 -6.397282341081202972e+00 -4.600736479251586353e+00 -1.145370810834350372e+01 3.300000000000000000e+01 2.175261864080686291e-03 4.456621397892017097e-03 9.103753351052642270e-04 5.248415820767784665e-03 1.353005496910870270e-02 1.050136828820508877e-02 1.577799173514394040e-02 8.782855363860706324e-03 4.583216127538570182e-03 7.834874357243679435e-03 1.382830573094448456e-02 1.886368116009710764e-03 1.017788229944930831e-02 5.178171052467902061e-03 5.250693230757171037e-03 7.203243983992453289e-03 1.633489704772598909e-03 2.276253046515824396e-03 5.288271647918066191e-03 1.620684591381292561e-02 8.043307602520798419e-03 1.309304824397379639e-03 2.663302750573766104e-03 1.320915281139090243e-02 4.475595126722871527e-03 8.862585504231428393e-03 1.433544973813442175e-02 1.121682029516888994e-02 1.258886724455742824e-02 1.178666945457676821e-02 2.863596192739937662e-03 1.269511758933324422e-02 1.501881806164073220e-02
7.347204081632654038e+00 9.007876813822551787e-01 1.290000000000000000e+02 1.412780684947967529e+03 1.492877168697868306e+01 6.330957954393377385e+00 7.395652170668726377e+00 -1.591861486500986689e-01 1.072237180594984451e+01 2.539197572891212840e+00 3.614621667040333719e+00 -3.430589901541538200e+00 1.150376394388774415e+01 2.667441306264314971e+00 3.488866490515857066e+00 -4.294081059846305060e+00 7.920418122169881059e+00 -4.923254224868421902e-01 4.195284981438969218e-01 -6.884478636492688430e+00 9.465310835216326879e+00 1.154015213959801445e+00 2.848222692752518714e+00 -4.503759836775715897e+00 5.810645939346613886e+00 -2.695226404292314193e+00 -9.238046909698469644e-01 -8.333325973314030577e+00 6.192026742648066850e+00 -1.469778717803805979e+00 4.019853515549964840e-01 -6.449148841640462315e+00 3.288118695023991567e+00 -4.613013222358159027e+00 -2.962755177371013904e+00 -9.834106278069505436e+00 1.083383571985368299e+01 2.497592633539168272e+00 3.906566853045016607e+00 -3.451976074671383010e+00 7.057106763489965573e+00 -1.189837456414080563e+00 -1.504076859869569738e-01 -6.978046724098574849e+00 8.287800005689090810e+00 -9.158334435542037077e-02 1.117721840273726119e+00 -6.520217056153683188e+00 5.133841009305060155e+00 -3.141932066869318696e+00 -2.168411182437794071e+00 -9.341769775322971370e+00 6.407172624219657386e+00 -1.785246193621378374e+00 1.113792165675209778e-01 -7.135888695608940679e+00 3.601645717980974659e+00 -4.589500609745737592e+00 -2.475230909222729370e+00 -9.849050764609362574e+00 3.440532744458061121e+00 -4.352558730758654626e+00 -2.468247267608826512e+00 -9.188898001257729931e+00 1.365183838441104802e+00 -6.464616251206634523e+00 -4.609587644046104771e+00 -1.145370891066053076e+01 3.400000000000000000e+01 4.590427896392223692e-03 -8.015473916054999606e-03 4.495530517345919796e-01 1.585877500772587103e-03 2.084153465714689082e-03 1.498896560917890690e-02 1.057285568162613654e-02 1.038675741276356458e-02 6.214117785475502254e-03 4.482695054361242326e-02 1.575922664863360981e-02 -5.658637454285587731e-01 1.286044585315703273e-02 2.803388391419181849e-02 4.792980660884762045e+00 5.109993859424311502e+00 1.200091622371696476e-01 2.349839875482798157e-02 3.910553481096717271e-02 -5.885098586029412562e-03 1.019826702036301519e-01 -4.925184721996310466e-02 -9.326045668707522336e-04 -5.656684941913557862e-01 -2.962833731357965295e-03 4.849881482205645189e-01 -6.876161142796175518e-01 8.739861913366831631e-03 9.564404482222007564e-01 -6.109205793810744689e-01 -1.749635806466951493e+00 2.355244735047425486e+00 8.695311204948281969e-02 -5.692411167023135599e-02
9.183755102040816354e+00 9.274587978741982708e-01 1.450000000000000000e+02 1.359322939634323120e+03 1.492780405941673827e+01 6.330189809380489585e+00 7.377670152734446596e+00 -1.851437727989181936e-01 1.062885820385778146e+01 2.323742708474663576e+00 3.294388000678936113e+00 -3.807667524416933347e+00 1.154866065753200743e+01 2.841472535070770356e+00 3.734874768309539128e+00 -4.002930755503546045e+00 7.833069804270234471e+00 -5.711418488672493909e-01 3.620805358138330932e-01 -6.924929424834850522e+00 9.298079599613746637e+00 1.031031843404558224e+00 2.733679042326103037e+00 -4.593511108626735506e+00 5.468765487824286176e+00 -2.812944196289921095e+00 -1.196613639921286554e+00 -8.403426809842532208e+00 6.550732123806024099e+00 -1.333468596329431044e+00 5.295446415673086271e-01 -6.495150760002904811e+00 3.146162735795665633e+00 -4.765859630613038078e+00 -3.132878962063854189e+00 -1.000074221926048246e+01 1.106731150272748465e+01 2.678310909893897307e+00 4.021902299339697784e+00 -3.363413006668448890e+00 7.073566997931394873e+00 -1.177771414482354118e+00 -2.205618303656933232e-01 -7.205178460715930377e+00 8.312553857991707318e+00 -6.795067306274273078e-02 1.173071832395916392e+00 -6.306348633342776289e+00 5.251059696676992239e+00 -3.035236398262532553e+00 -2.082919281155918512e+00 -9.250081034407667602e+00 6.519564868851930761e+00 -1.693822369538869221e+00 1.811068897318773296e-01 -7.089865442207284651e+00 3.465922810333891491e+00 -4.674540177315299694e+00 -2.793245769829741043e+00 -9.982198419438804038e+00 3.768984106300368619e+00 -4.118834579809997898e+00 -2.170265368941551198e+00 -9.059527008545305904e+00 1.492076071260656001e+00 -6.393131916487711841e+00 -4.601225612248578400e+00 -1.145371190711395570e+01 3.400000000000000000e+01 9.244304315460718374e-03 -8.986069564925701879e-04 7.265897209566218873e-03 6.135564962461937007e-03 1.219613428628501216e-02 4.111638941029570164e-03 1.445075646752636347e-02 -2.230338582669195557e-03 1.377695691428809134e-02 5.596003074868832923e-03 -2.416642951942793785e-03 -6.052170755507331190e-01 1.215280263443228176e-03 6.538507313446116978e-03 3.233358443413626215e+00 5.002682035219609524e+00 1.335594710373594063e-01 5.370909362131112523e-03 -1.609101453217830820e-03 8.763051156572759098e-03 3.872836506896877497e-03 -3.979528121654889866e-02 -1.533937331501794088e-03 -6.053183605845816606e-01 -4.244864280925388957e-03 3.546813471965122866e-01 -6.438751543844029035e-01 1.932789068521259491e-03 6.995677141690370693e-01 -5.023696290407592135e-01 -1.568049750340560600e+00 1.464623774062721706e+00 1.183863167405299621e-01 -6.428939145823149570e-02
9.591877551020408177e+00 9.324838373651208601e-01 1.510000000000000000e+02 1.439309242725372314e+03 1.492713996526743969e+01 6.329675374641515084e+00 7.377653374478708059e+00 -1.856235891975283603e-01 1.064635498142676084e+01 2.308693078271072174e+00 3.253528639361750852e+00 -3.880033505178685616e+00 1.160793119540745444e+01 2.926034471897843936e+00 3.840080704489275298e+00 -3.881807062416549492e+00 7.892218046944211807e+00 -5.182115062309720077e-01 4.082886648253874484e-01 -6.886996323615862892e+00 9.217273452554820778e+00 9.642050719425051541e-01 2.682445491084193723e+00 -4.633299790916231231e+00 5.403985766513022426e+00 -2.840100910894143738e+00 -1.234874886112282688e+00 -8.411780779314916856e+00 6.614287003694173883e+00 -1.305899223300326595e+00 5.707976247606260101e-01 -6.487433091270948360e+00 3.117551623611425349e+00 -4.790879031076848094e+00 -3.157484929553512565e+00 -1.002949646771867620e+01 1.107099776249697598e+01 2.673573208752431096e+00 4.012116083683237022e+00 -3.376292990477353761e+00 7.084148330746201871e+00 -1.176913297257894175e+00 -2.389677375586693464e-01 -7.254018108189169922e+00 8.308318509742749214e+00 -6.665281915371890076e-02 1.187725374912319110e+00 -6.267952934857798475e+00 5.317756024894633171e+00 -2.973511795968081461e+00 -2.031294116315367493e+00 -9.204641324667429458e+00 6.454500688342203141e+00 -1.749500566954700798e+00 1.424446723630348466e-01 -7.121808512481855757e+00 3.398512677360238321e+00 -4.719747279825453390e+00 -2.865102066343705456e+00 -1.001859811079819629e+01 3.795613918266496079e+00 -4.108177137977691018e+00 -2.121195255138748070e+00 -9.041029814895829020e+00 1.491441828401661729e+00 -6.391833479695629983e+00 -4.600423227773099200e+00 -1.145371193800647269e+01 3.400000000000000000e+01 9.219035167289932331e-03 2.671481786110377604e-03 -2.204486736892169972e-03 1.792327799875727962e-02 1.390273313083662844e-02 1.486542645242878644e-02 8.348964407362964926e-03 -2.129833584556517848e-02 1.235388595802884570e-02 -3.059804325399511325e-03 -8.436689505520518495e-03 -6.292449241316923070e-01 -2.752029520229564308e-03 -7.504754109905313782e-03 2.799869022693655563e+00 5.066201210765272300e+00 1.353929126531717708e-01 2.883512751523887446e-02 -3.539978187483319716e-03 -3.112414596521675784e-03 2.897644182104117810e-03 -4.397115305323882894e-02 -9.652577899456967099e-04 -6.291601870468319646e-01 -2.862896871739512364e-03 3.512125800284590649e-01 -6.726600062725565099e-01 1.207336715142437109e-02 6.000259701403378720e-01 -4.982421351459510594e-01 -1.514069057490779580e+00 1.316726243927180962e+00 1.209925730362264862e-01 -6.976749880433792683e-02
6.326897959183674480e+00 8.824072627397451241e-01 1.560000000000000000e+02 1.528914281368255615e+03 1.492664905413567311e+01 6.354701933906019562e+00 7.866775951090400731e+00 6.124342316516857565e-01 1.045154645777916613e+01 1.782687260275917396e+00 3.622388604070418516e+00 -3.966459819689480248e+00 1.072267580872979309e+01 2.179075330735662952e+00 3.864756529919558314e+00 -3.743675531086108510e+00 7.058569120865776370e+00 -7.945130398127940863e-01 4.121560813745069884e-01 -6.757951995001079126e+00 9.447670790604853153e+00 1.173086466774716952e+00 3.317372714317955662e+00 -3.901460128504645741e+00 5.226052194334960710e+00 -2.874065465768272709e+00 -2.360313955522863605e-01 -7.762265940803425579e+00 6.685063345814969082e+00 -1.615717231991644409e+00 1.161014965893336859e+00 -6.285368175095356946e+00 2.360448059379509189e+00 -5.034703960729237870e+00 -2.749006269962775750e+00 -9.733361150129725914e+00 1.140937975532641424e+01 2.940073187164739643e+00 4.607240328712673971e+00 -2.640326555343403214e+00 7.079770428446590991e+00 -1.282897913238699505e+00 6.460301416677176611e-01 -6.810014815890157891e+00 7.838938878799218912e+00 -6.781565767959296664e-01 1.374036574679214251e+00 -6.299021680620211505e+00 4.307589913104127533e+00 -3.253299552642849868e+00 -1.854993238834575120e+00 -8.923083625590535917e+00 6.244972374535744386e+00 -1.997051195793370981e+00 1.239394083016046311e-01 -7.038259703227412345e+00 3.152169863734650690e+00 -4.920435453817199267e+00 -1.993025692732265153e+00 -9.475405849273816017e+00 3.229106129984600670e+00 -4.903460866898197601e+00 -1.919211201118282029e+00 -9.424273404243763252e+00 -1.244300750234590969e-01 -7.137171449358833186e+00 -4.595591503382586929e+00 -1.145368142815974544e+01 3.300000000000000000e+01 7.095529755575283315e-02 2.069197456774159727e-01 1.474569087207534102e+00 2.223651485425579111e+00 -8.892823906863715419e-03 5.144990456960521485e-02 1.604500145239091610e-02 -1.518024426892984335e-01 -4.021334553315144243e-03 1.706722800323376768e-02 5.213164519975104660e+00 7.496168429236503561e-02 2.794872003583809494e+00 7.250843103958619640e-01 -2.163983759226268538e-02 5.182961493620851651e-02 -1.024158612332366908e-01 -1.157295901188293806e-02 2.721582196991403912e-01 -4.853732387615075639e-02 -4.031947411974529660e-01 -1.718786691842154046e-01 2.516962457646648721e-01 6.417868068453949637e-02 2.142188170808226877e-01 -5.447864207417406623e-01 -6.704447628634537318e-03 -2.676294625052014209e-01 3.521906917002571857e-01 2.869114277622577536e-01 -1.179193500106811232e+00 -5.122225071138888364e-01 -5.183674682665698891e-02
