1.000000000000000021e-03 9.999999947190347793e-01 1.000000000000000000e+00 1.492101860046386719e+01 1.418952173230142577e+01 6.126776689991168645e+00 7.170424945521698845e+00 -2.733102815029450072e-01 8.347368853849683745e+00 4.840172301824307022e-01 1.915392389752196056e+00 -5.334634869471927665e+00 9.604390621752896706e+00 1.620149135842682053e+00 2.767403212245570732e+00 -4.593390610263374363e+00 4.354118615819172255e+00 -3.430988126137690664e+00 -1.899512763390531322e+00 -9.066858202870312411e+00 1.094627843613762508e+01 2.893399907647857372e+00 3.999223837588339325e+00 -3.434396823033066148e+00 5.284745083112056818e+00 -2.568740873088152910e+00 -1.071434465879654407e+00 -8.311346980472595902e+00 6.958397600170888708e+00 -1.015978383107818850e+00 1.934495963415847619e-01 -7.157230853422865913e+00 1.885642053703126431e+00 -5.889599927333513563e+00 -4.292196057435742951e+00 -1.144942776757736524e+01 1.257319223482856074e+01 4.510919574373045471e+00 5.562021871906477344e+00 -1.881240544092716460e+00 6.804879763399043213e+00 -1.057999733391698394e+00 3.809988357894051880e-01 -6.868555662271260687e+00 8.166912569525511145e+00 1.831434437164803641e-01 1.337851071821568816e+00 -6.022469897092801006e+00 2.993629745105072626e+00 -4.791004898048794480e+00 -3.251905909462090349e+00 -1.041877857290274356e+01 9.930352506927766498e+00 1.877945782297365307e+00 2.991223701228253873e+00 -4.441924768932589807e+00 4.342837030171267543e+00 -3.510177169843498035e+00 -2.005247520948028495e+00 -9.244687679650116507e+00 6.122245237135439666e+00 -1.851659022010189171e+00 -6.347776838189777004e-01 -7.984985966953069614e+00 1.126656192770472797e+00 -6.648114136272415209e+00 -5.043086964178831622e+00 -1.219984638809875399e+01 3.400000000000000000e+01 9.678427867924613770e-04 1.361500246264439433e-02 1.158700584323085238e-02 6.872761728442214335e-03 3.184181656710298892e-03 1.145187477976810503e-02 9.026230883640257857e-03 6.445148798596354346e-03 3.968356677610713340e-03 1.226643272863276943e-02 1.161437304045411997e-02 9.158957321178192237e-03 4.625812401607145088e-03 7.726210785799095780e-03 6.930807172017993366e-03 7.715071152612956555e-03 6.413011593491961017e-03 8.052833627312371012e-03 1.059182216028409229e-02 1.097105654098766252e-02 5.680145486443419125e-04 1.433178708291746838e-02 1.398016602067724684e-02 7.475713235602014610e-03 2.863730734044759533e-03 4.899307485968394313e-03 9.628562729174514404e-03 6.953244376975436028e-03 1.111804641990755136e-03 6.057972142621331421e-03 1.778741247379970374e-03 5.567053938016858390e-03 9.583241699039513062e-03 1.381789641282708814e-02
1.000000000000000000e+01 9.999913299594165306e-01 1.400000000000000000e+01 1.297140688896179199e+02 1.418952179553350312e+01 6.126776629841493182e+00 7.170423589783726293e+00 -2.733033173913704816e-01 8.347370360229723119e+00 4.840193066830500435e-01 1.915397069462097868e+00 -5.334626651956119403e+00 9.604392123096477718e+00 1.620150811025621529e+00 2.767400342656804568e+00 -4.593386625890108377e+00 4.354121532702598607e+00 -3.430981686657207153e+00 -1.899512224827232476e+00 -9.066851725266269924e+00 1.094627697435721636e+01 2.893398483713021108e+00 3.999221522178000754e+00 -3.434390549463608000e+00 5.284741387986912287e+00 -2.568743442927319265e+00 -1.071434365576958259e+00 -8.311343775981079318e+00 6.958398106015988738e+00 -1.015976395875130667e+00 1.934493745852477187e-01 -7.157223009667104563e+00 1.885638351280375380e+00 -5.889598409464471551e+00 -4.292197994630892133e+00 -1.144942328254199282e+01 1.257319222937283065e+01 4.510919425789711390e+00 5.562020419566292340e+00 -1.881234141484015909e+00 6.804880969565977544e+00 -1.057997814368267564e+00 3.810041868740413062e-01 -6.868547178236632966e+00 8.166911308066062247e+00 1.831426029251260190e-01 1.337846306572275878e+00 -6.022468224838553930e+00 2.993629301933832032e+00 -4.791001432505507474e+00 -3.251907882895459068e+00 -1.041877485257657199e+01 9.930345710488275301e+00 1.877939224542670038e+00 2.991216030373385237e+00 -4.441923967639917592e+00 4.342830939794851908e+00 -3.510182060232525103e+00 -2.005248925258974690e+00 -9.244686516926812203e+00 6.122236885597106770e+00 -1.851665087267075460e+00 -6.347850957497729318e-01 -7.984984996706650406e+00 1.126646345209382449e+00 -6.648118117611740985e+00 -5.043093445770622907e+00 -1.219984644961769682e+01 3.300000000000000000e+01 5.849186167160430605e-03 7.590936170191579097e-03 7.609355770266924834e-03 5.515731458784952149e-03 1.310292059250042079e-02 4.974392516642443541e-05 3.958362573094400053e-03 7.537922413269992732e-03 1.225522980455504007e-02 9.285585836413945762e-03 3.177100140003090260e-03 1.107857186774842927e-02 1.599848654728292310e-02 2.633045509383414012e-03 4.625398939205598893e-03 1.002520686537643722e-02 1.357941806657398526e-02 8.137349619348376722e-03 1.356037575740197745e-02 2.395485120035659946e-03 8.107418057744564255e-03 9.952551064317621127e-03 3.109517000532474248e-03 1.128035979364194752e-02 4.258733097022788898e-03 4.841492482353161944e-03 8.143170719526882442e-03 6.513934870456428161e-03 2.286687241603035242e-03 1.108902417987242192e-02 8.298658396906312060e-03 1.532353945699331012e-02 1.041056352570678654e-02
2.875000000000000000e+00 9.991062362691831567e-01 1.500000000000000000e+01 2.697514753341674805e+02 1.418952180327133306e+01 6.126776875751888340e+00 7.170423597859188369e+00 -2.733125963072367548e-01 8.347370724662424024e+00 4.840180186343627233e-01 1.915394794414564617e+00 -5.334632436342243267e+00 9.604392838983763170e+00 1.620151472414706362e+00 2.767403923959709466e+00 -4.593394539787086117e+00 4.354126093653335694e+00 -3.430982362288016674e+00 -1.899501607908172129e+00 -9.066852245896905416e+00 1.094627668668703890e+01 2.893398428650397314e+00 3.999222109367989830e+00 -3.434401935575100318e+00 5.284743740076705443e+00 -2.568743844433748258e+00 -1.071434232338419390e+00 -8.311348172801142908e+00 6.958401211532430963e+00 -1.015974762573249812e+00 1.934546673856773480e-01 -7.157231869211399200e+00 1.885651095141874789e+00 -5.889594707197011836e+00 -4.292182840085448703e+00 -1.144942156558986035e+01 1.257319119286334441e+01 4.510918665503368175e+00 5.562019629545632782e+00 -1.881244471029058563e+00 6.804880314738345426e+00 -1.058000230898914040e+00 3.809996656007782478e-01 -6.868554955492951031e+00 8.166914427946000643e+00 1.831455589288835117e-01 1.337851072640046102e+00 -6.022474832069129036e+00 2.993640597680914617e+00 -4.790996069303105287e+00 -3.251892072236012510e+00 -1.041877038116496301e+01 9.930342846661035949e+00 1.877936002223201895e+00 2.991213477768299711e+00 -4.441939359545878929e+00 4.342831328308612626e+00 -3.510184960868393933e+00 -2.005252627114779695e+00 -9.244694580703852083e+00 6.122236262948645980e+00 -1.851668136459211800e+00 -6.347852819217307818e-01 -7.985000106039067624e+00 1.126659698040409996e+00 -6.648114984650324466e+00 -5.043079604112503667e+00 -1.219984645189996542e+01 3.400000000000000000e+01 1.072210033353064411e-02 9.203375519287241430e-03 8.759522432015273002e-03 2.523507996449066409e-03 6.591277687615427691e-03 1.247335098876339518e-02 1.200654210064818622e-02 4.832800749843786832e-03 1.384787790465856136e-02 1.222603302205681197e-02 1.282990350354255502e-02 3.179949727816281258e-03 2.324817678017825767e-03 1.275735619954699446e-02 9.110039843077293639e-04 -4.635765393090599158e-03 1.148497942344497459e-02 6.765338956017290586e-03 2.752707065807590296e-05 6.750077156702337031e-03 1.375609112607139401e-03 1.026260791605846517e-02 8.147691823417665957e-03 2.679550156687383281e-03 5.957655578947312902e-03 1.062209261778495825e-02 1.122991516835785721e-02 1.355243674641192289e-02 -8.500851941737000580e-05 4.728048105847303464e-03 8.752373753375524215e-03 2.468347631652183325e-03 1.402971598759680805e-02 1.850743476068164562e-04
6.250000000000000000e+00 9.959098689457325237e-01 7.000000000000000000e+01 6.724639930725097656e+02 1.418937054129005482e+01 6.126859285311620162e+00 7.171904319767440583e+00 -2.701397393275146164e-01 9.232919708913636114e+00 1.313473303673702963e+00 2.442285083866704287e+00 -4.844770969048049380e+00 1.026115921469788539e+01 2.253621240814535298e+00 3.362326816992052159e+00 -4.020823521584982352e+00 5.942964794518109883e+00 -1.919125270874594724e+00 -7.121712254772551987e-01 -7.940936752992440617e+00 1.006710772155848588e+01 2.074319339260370043e+00 3.491488270799921967e+00 -3.902455977207820226e+00 5.282512762073261925e+00 -2.569985567653718661e+00 -1.065491008210993407e+00 -8.310441728778638293e+00 7.086967553780842977e+00 -8.452493033229087072e-01 6.677298538755234159e-01 -6.660609495583523554e+00 2.519226676548167010e+00 -5.259652394937902820e+00 -3.683908887275282762e+00 -1.085088280331401123e+01 1.190831453183808009e+01 3.868426118355468901e+00 4.958437346385897726e+00 -2.461423139522675552e+00 6.858323934166278946e+00 -1.019368310256856258e+00 1.495214960135010651e-01 -7.099290160232018643e+00 8.171955593611652802e+00 1.862662201447898291e-01 1.343322353124469348e+00 -6.018375815357104308e+00 4.200603275917339730e+00 -3.652735325778577735e+00 -2.498856834503366819e+00 -9.717961258878769826e+00 8.141636558566668569e+00 1.526854451511180932e-01 1.567281265479048669e+00 -5.816320371307642567e+00 3.703758975537994935e+00 -4.133803852419602798e+00 -2.589022825930862304e+00 -9.817952099393210119e+00 4.891118036820833126e+00 -3.007363362383309813e+00 -1.407184698891532637e+00 -8.699505804614906523e+00 1.110355336190373077e+00 -6.655897490533307703e+00 -5.046714630805860580e+00 -1.219982234864658466e+01 3.400000000000000000e+01 1.910919574083949635e-02 3.293446236985553364e-03 7.168752609103668080e-05 1.113958093337105715e-02 1.282149399908050387e-02 6.625147985205667549e-03 8.557238755520595735e-03 5.982280142653847478e-03 6.487223481313273386e-03 1.229793327850213155e-02 1.055303546390053832e-02 -1.810156026088054759e-01 1.389534829734706024e-02 1.460520127979101322e-02 1.166259211304266685e+00 6.283185307179586232e+00 1.080077276579567425e+00 6.145013693590173527e-03 3.037185683617547524e-02 1.230119338962001874e-02 3.130937032381845841e-01 2.385908176370490560e-02 1.732863060142270928e-01 -5.278277032346751635e-02 2.225950992150126651e-01 1.969171210611304623e-01 -5.859651316034737434e-01 1.442195029592342314e-03 2.727051339093281568e-01 -2.015314981668294217e-04 -8.419124563069960709e-01 -1.778796420409136519e-02 7.534120085093304331e-02 2.826038088699675196e-02
9.250000000000000000e+00 9.995201069282819706e-01 6.000000000000000000e+01 6.684934024810791016e+02 1.418935463019158050e+01 6.127767442315882995e+00 7.170475555196816231e+00 -2.732648423253537517e-01 8.742093166267986604e+00 8.560538851799170956e-01 2.133427397323549357e+00 -5.130208410267325547e+00 9.715404249246589075e+00 1.732239323329297420e+00 2.871555783934028661e+00 -4.488800580341004931e+00 4.867457044444797098e+00 -2.942168000083045687e+00 -1.563731132182164973e+00 -8.748710174436217457e+00 1.055181224500316972e+01 2.525058374886628876e+00 3.774557295612467556e+00 -3.641852570753329132e+00 5.284644442536589715e+00 -2.564906012114864797e+00 -1.073312119637253259e+00 -8.308072653263076646e+00 7.399370670768709246e+00 -5.669303274853940700e-01 7.737017536684599461e-01 -6.579769426631730589e+00 2.408762168035449847e+00 -5.376245412668422041e+00 -3.807914451336614992e+00 -1.097680843336337198e+01 1.246059794875163540e+01 4.402608833883960848e+00 5.459175600648105586e+00 -1.981298970302113993e+00 7.040917479506597410e+00 -8.345389737442799882e-01 4.598720484514432494e-01 -6.794775029212916984e+00 8.164038839335216124e+00 1.840582106771098958e-01 1.336942816542779244e+00 -6.020918159146905424e+00 3.570000823201392670e+00 -4.240642322225011362e+00 -2.893905886183743448e+00 -1.008023440044557262e+01 8.740757521243899930e+00 7.263889034395853983e-01 1.985330681907127692e+00 -5.414030768215117639e+00 3.813799408593501195e+00 -4.021880179151610335e+00 -2.500379731921539062e+00 -9.719353585826430830e+00 5.549539587846860300e+00 -2.392495600288611080e+00 -9.941276375174756819e-01 -8.320995381016905057e+00 1.125736173116040240e+00 -6.644841039571058872e+00 -5.046567072011630017e+00 -1.219982102141705305e+01 3.300000000000000000e+01 1.232662867079655361e-01 9.651346451416793759e-02 8.737122054157178686e-03 3.396981933872196546e-02 1.464255211717257685e-02 -8.098761829995774694e-03 9.664979490687104421e-03 9.478407032549238803e-03 2.733794367120992354e-04 2.988334821351944833e-03 4.010165855376450317e+00 -7.057152170390500190e-02 5.628200412097957850e-01 2.585475804881704268e-02 1.075683860614734446e-03 2.565797890701905851e-02 3.240371067075085709e-01 2.230237656156826564e-01 1.732176094659224619e+00 -3.156245125611246462e-03 -1.917261906068704336e-01 -3.614812177121065617e-02 1.606207806323759035e+00 -5.439660964054810616e-02 -2.532659427524521223e-01 1.760287207382108754e+00 2.309890546353166318e-01 8.245005281511333384e-02 1.672195083127930304e-01 2.444772587272822303e-02 -2.624691556488765731e-01 3.159027829630349504e-02 3.448900967480542264e-03
7.375000000000000000e+00 9.981392026600631739e-01 7.100000000000000000e+01 6.832206702232360840e+02 1.418931381440770068e+01 6.126617950316424199e+00 7.170662285203665220e+00 -2.722332228003195298e-01 9.291299893389926012e+00 1.367987914435869090e+00 2.483278206234200702e+00 -4.806991406180681103e+00 1.030891430969377964e+01 2.301308907785055702e+00 3.407453116783246472e+00 -3.976830333177495902e+00 5.947812154550712549e+00 -1.916023625278340248e+00 -6.986047039910818768e-01 -7.927826105812233237e+00 1.001025182602633912e+01 2.019729126386716089e+00 3.446155767840306083e+00 -3.944635891573927022e+00 5.284058549384943682e+00 -2.569540377501325246e+00 -1.070471552866782972e+00 -8.313401539318141076e+00 7.074431029855619890e+00 -8.608838473121159796e-01 6.380632813767550537e-01 -6.693201577655443657e+00 2.485743855493286691e+00 -5.297354757387211954e+00 -3.724013255558744184e+00 -1.089195390488165316e+01 1.186047956338846276e+01 3.820268554360946034e+00 4.910880883602089853e+00 -2.509662295261543274e+00 6.862564199483141891e+00 -1.017474495591215611e+00 1.346318356403884420e-01 -7.114891996486554682e+00 8.173569318203313117e+00 1.879240543278151154e-01 1.343095595075037840e+00 -6.019207320658598093e+00 4.133804524983218265e+00 -3.718957340431809033e+00 -2.554540686032747754e+00 -9.770886220319853877e+00 8.151353495712374553e+00 1.632764021664974141e-01 1.592699171485660203e+00 -5.790394573495825981e+00 3.747674736167344367e+00 -4.091985675464007599e+00 -2.554006427534483592e+00 -9.782217768142640324e+00 4.964854377471445090e+00 -2.938288703468516783e+00 -1.349850455007413741e+00 -8.647718950801392523e+00 1.119829971012673342e+00 -6.651242845170855844e+00 -5.044855444155121660e+00 -1.219984137292685489e+01 3.400000000000000000e+01 -2.401009865602755228e-02 7.368455550064174214e-03 1.157666525719124040e-02 8.197688369913840728e-03 7.880474361268629754e-03 8.549987137520434488e-03 1.235935386146457156e-02 1.525891069829775695e-02 1.932803745725782639e-03 7.132364180564777084e-03 1.510948147912228104e-02 -3.270747446186209606e-01 7.237938534356187954e-03 1.017375380360150891e-02 1.260827844602211867e+00 6.283185307179586232e+00 9.033289016876997479e-01 1.110736929015747679e-02 9.797658147681501464e-04 2.522030088339082769e-03 1.364493082653214784e-01 -1.174394892909325734e-03 7.974848248920622662e-02 -3.246208988664564532e-01 1.014238807498231282e-01 2.043741411579683143e-01 -5.862610063699259522e-01 8.805707298594828841e-03 2.749897373827771552e-01 -2.380631516093554070e-02 -7.017074654960333557e-01 -3.941329898937928622e-02 1.037534476794843008e-01 2.453727940650794054e-02
9.625000000000000000e+00 9.996209952308473534e-01 7.700000000000000000e+01 7.006490166187286377e+02 1.418936445624428977e+01 6.127727338045167116e+00 7.170245089710963526e+00 -2.707191653834350453e-01 8.759417838674746548e+00 8.721340463536245702e-01 2.150758784026248538e+00 -5.110250251394592880e+00 9.722367292054363119e+00 1.736411090098506138e+00 2.871309788910015204e+00 -4.490588208456574471e+00 4.909257447155816578e+00 -2.905703201308848627e+00 -1.533011933268892735e+00 -8.721458247867696301e+00 1.053624254154796169e+01 2.509095217545634249e+00 3.768134252665101158e+00 -3.649246673497463789e+00 5.285312095999931792e+00 -2.568494112962295794e+00 -1.071540960044434332e+00 -8.311341125236626937e+00 7.409211928953839177e+00 -5.566012775516354649e-01 8.003055764973454611e-01 -6.551876705678527202e+00 2.441312192427143035e+00 -5.347564717877318685e+00 -3.771629730536589786e+00 -1.094416512192105984e+01 1.245215884339524592e+01 4.394253369078274574e+00 5.452257644011228699e+00 -1.985935626297666179e+00 7.045091907042378310e+00 -8.313235103742454557e-01 4.628604984222811081e-01 -6.789789865123781354e+00 8.168104315718572650e+00 1.861774479087101586e-01 1.336154831080817562e+00 -6.022285593417350036e+00 3.616051930988567698e+00 -4.201961858217128309e+00 -2.867664158827737175e+00 -1.005874956662297670e+01 8.677996969030097318e+00 6.647172110933405875e-01 1.934656038179479731e+00 -5.463845581088961012e+00 3.793196631663341201e+00 -4.046597541568632828e+00 -2.518169558686293108e+00 -9.742109664913972011e+00 5.487912702348544336e+00 -2.449939745704716287e+00 -1.028760740169108345e+00 -8.350246922025910123e+00 1.124744084864835347e+00 -6.650226875267828852e+00 -5.043310098129646590e+00 -1.219983306231449127e+01 3.300000000000000000e+01 -5.882632208013326841e-02 1.033446837535654805e-01 7.650994920351422181e-03 1.863900800686652676e-02 9.473910712525129493e-03 1.365993552466005651e-02 7.312408693084168458e-03 2.412102125552669125e-03 6.670241701901028983e-03 3.124026122264731559e-03 4.138854368144207818e+00 -2.846239276841297516e-02 7.465492328334939476e-01 -3.431790973215240875e-02 1.049474404471790676e-02 7.348022610283709566e-02 2.933275084630717622e-01 2.643400921790878613e-02 1.793665868571409083e+00 7.414904328679710124e-03 -1.916672873999857585e-01 2.376899060298298325e-02 1.656460666379078184e+00 -1.423134169147893119e-02 9.125801985793355331e-02 -5.891178828716293614e-01 2.817279879976829216e-02 -6.262418997825344551e-03 1.607210305771070991e-01 1.034864141479583804e-01 -3.021824698063299564e-01 -3.021194834498634393e-02 1.739480448378602842e-02
4.375000000000000000e+00 9.841835309768441897e-01 8.000000000000000000e+01 8.381577978134155273e+02 1.418951727455925038e+01 6.126773053700270921e+00 7.755106395670495090e+00 3.806894124014086334e-01 9.251957561350737436e+00 1.327415122888372379e+00 3.170078206619756145e+00 -4.368662594876532523e+00 9.844273180551784463e+00 1.741994638502430970e+00 3.488302661686392803e+00 -3.929408789308544314e+00 5.471887475441342019e+00 -2.259973469660489620e+00 -3.109382844343452912e-01 -7.692037978645958063e+00 1.009035571048119984e+01 2.101432210636215547e+00 4.138800081214458082e+00 -3.243484277782431757e+00 5.255062799829309128e+00 -2.560285464715917225e+00 6.180710521874358682e-02 -7.620836136104732539e+00 6.632832978270453594e+00 -1.282956146905725348e+00 8.040961209211439087e-01 -6.487180623210504038e+00 1.436540349198282218e+00 -5.883143055393317944e+00 -3.389789346557564365e+00 -1.061931922863036526e+01 1.169987723381611211e+01 3.687858190681439829e+00 5.433095760754669712e+00 -1.880243352952275959e+00 6.610520639846120261e+00 -1.164566902358379563e+00 7.650268622692405485e-01 -6.682056741106251252e+00 7.715608587974761789e+00 -3.354627545628782181e-01 1.566642577108881218e+00 -5.783369044204781595e+00 3.333235408296129521e+00 -4.293851024692925122e+00 -2.506971523957646664e+00 -9.729872759656492676e+00 7.823042826293161056e+00 -2.226137238502129134e-01 1.812104114428880308e+00 -5.603565203939286476e+00 3.513272322970458550e+00 -4.274335815099811420e+00 -1.455687100030287562e+00 -9.149052578840990435e+00 4.286520206448900971e+00 -3.583574896093641549e+00 -1.433200765522461229e+00 -8.734841004688293609e+00 -2.786946488914573972e-01 -7.511125658039194519e+00 -5.044781211168164248e+00 -1.219984496414893016e+01 3.400000000000000000e+01 -1.120015040924070282e-01 2.207479055999270363e-03 2.655695984140665211e-01 1.388219035907596946e-02 3.176667378756044529e-03 1.419199895685364747e-02 1.274153266474708883e-02 1.620507898362872484e-02 1.416866643181195068e-02 2.451530043556424815e-02 -9.358821414416546025e-03 8.199444936213008683e-02 -8.915315923354240769e-04 2.613491034929040467e-04 3.741248505668402391e+00 6.283185307179586232e+00 5.233272207527728703e+00 -2.403375307810220671e-02 -5.881457721450911690e-03 8.932734541758731092e-03 6.283185307179585344e+00 -2.488356245950559542e-01 9.672363745243000785e-03 -2.701905105107073671e-02 1.279007311524118715e-02 4.067766420289715690e-01 -5.811161639479778263e-01 7.271103093721658153e-03 7.067376098703396226e-01 -1.570668399430048823e-01 -4.052928755482931855e+00 -3.548654984947620106e-01 -3.010747611878707986e-01 -1.459042652288871367e-01
7.750000000000000000e+00 9.984531028914257478e-01 8.600000000000000000e+01 7.921883428096771240e+02 1.418928641442284544e+01 6.128149034762439662e+00 7.170135398296075380e+00 -2.707574383433561938e-01 8.943520840825907925e+00 1.043300138889596163e+00 2.256317269232813061e+00 -5.012879554206755017e+00 9.781985701771375830e+00 1.795122887001355139e+00 2.925695424643736775e+00 -4.437496377595426367e+00 5.137934146820641423e+00 -2.688978077714048176e+00 -1.378206528615528503e+00 -8.575497193643721872e+00 1.035184268296974786e+01 2.338107557942538328e+00 3.661447306288591719e+00 -3.747246067879288489e+00 5.285296861405032409e+00 -2.568372361517713642e+00 -1.072297105266335482e+00 -8.311215489542519208e+00 7.549166730952746818e+00 -4.137928080805159947e-01 1.000714487184229951e+00 -6.353391927656855565e+00 2.642421240008665961e+00 -5.151495256815820767e+00 -3.585274604851715008e+00 -1.076316308921478715e+01 1.239232781490530222e+01 4.337027561378204332e+00 5.398314687481752472e+00 -2.038137531396480462e+00 7.142837701428630837e+00 -7.408312850035161379e-01 4.925108720441268573e-01 -6.763318940190328199e+00 8.168506519768737206e+00 1.876225762154542231e-01 1.336873634684443202e+00 -6.021246067137837166e+00 3.846736243927207255e+00 -3.983198256771661061e+00 -2.722205068331100541e+00 -9.922232438677651700e+00 8.210282041521427487e+00 2.149107116848230081e-01 1.548414659020678874e+00 -5.835321829237172686e+00 3.591636699074277850e+00 -4.242743035168913046e+00 -2.706053929561603510e+00 -9.923171258693768593e+00 5.257045878884640366e+00 -2.668070461090223944e+00 -1.173769279885820582e+00 -8.486250453513463299e+00 1.124738296571050622e+00 -6.650122705832178127e+00 -5.043670833051912439e+00 -1.219982276752108241e+01 3.300000000000000000e+01 -6.732800286829847269e-02 1.350651342930647425e-01 1.689055906365598617e-02 2.445322984285971599e-02 1.432956618186035161e-02 -7.752518834033794194e-03 3.810888996262056048e-03 1.200283375644006952e-02 1.056448649415019612e-02 1.584308209166533643e-02 5.035573415826094745e+00 -4.830172662146647866e-02 7.393566296592084530e-01 -5.736501880816089610e-02 1.208269087752208981e-02 -6.270777853055210793e-02 3.221672010749451198e-01 2.484325526063172959e-02 2.132838327562257330e+00 1.238620793429770148e-02 -2.230329895546117880e-01 2.827363264272167789e-02 1.980699032826888528e+00 -2.489051046946201898e-02 1.151304732478587584e-01 -5.906137286045407553e-01 2.645810005058521486e-02 -1.415943563278996425e-02 1.363942143478013014e-01 1.261302166650514200e-01 -3.858481508924549441e-01 -7.242047403961558716e-02 -1.608198473546974122e-02
7.000000000000000000e+00 9.973176109858703509e-01 7.900000000000000000e+01 8.887104279994964600e+02 1.418924967357830802e+01 6.128019067112478346e+00 7.170306856787089345e+00 -2.698246761957922568e-01 9.001373211619464243e+00 1.097247826571541074e+00 2.291001564094001797e+00 -4.979891484975543570e+00 9.792445310350640142e+00 1.806376266939202280e+00 2.934976476535568590e+00 -4.427892908954901507e+00 5.211208946031010925e+00 -2.619220569466861104e+00 -1.330111191264042647e+00 -8.529778455410845339e+00 1.029330481134782183e+01 2.283614871435820870e+00 3.626970796299990862e+00 -3.778349103156669830e+00 5.284528151060521317e+00 -2.569240082015172177e+00 -1.072199134072264082e+00 -8.310985873344602481e+00 7.611182474177541124e+00 -3.506428397357547744e-01 1.083641959636223007e+00 -6.271311125550390386e+00 2.725519637190668476e+00 -5.070579387497062385e+00 -3.507095442965185939e+00 -1.068793760410726890e+01 1.238239865825802788e+01 4.327180120146454811e+00 5.389267171150664559e+00 -2.046365294041678329e+00 7.182170338673299348e+00 -7.043022090017484471e-01 5.106863472636588019e-01 -6.746002803834922901e+00 8.168375339661121615e+00 1.886805242744579725e-01 1.336810332952297342e+00 -6.020903526914360704e+00 3.929769830055991342e+00 -3.904330613951387363e+00 -2.668382680211925262e+00 -9.871570742504930607e+00 8.034317087942422830e+00 4.621409476290118390e-02 1.399601976575953532e+00 -5.977223189636140077e+00 3.504691640642484174e+00 -4.326433356205616754e+00 -2.784275960436850994e+00 -9.997813924060709567e+00 5.173247778782924300e+00 -2.745759894977994442e+00 -1.227343046717603858e+00 -8.535890962409137472e+00 1.122379055185188879e+00 -6.651632270422695115e+00 -5.043651717423697001e+00 -1.219981612563198681e+01 3.300000000000000000e+01 -4.696180337744638306e-02 1.992305789295246987e-01 1.692275754042533303e-02 4.191310747197809355e-02 2.743714112236331736e-03 -6.523046135778818970e-03 9.593769546365354256e-03 1.528553421514332496e-02 2.634817398999061890e-03 1.556919495333722965e-03 5.320356876392911438e+00 -2.545406410338998254e-02 6.826567694042831036e-01 -1.298777123371038823e-02 1.070493755327078106e-02 3.541957886079950824e-02 4.595833879704806502e-01 1.889752893276201023e-02 2.327204042994736710e+00 -1.308713505910817469e-02 -1.833201728311085188e-01 -1.265395119932531155e-02 2.184369606044052059e+00 -2.308925451966568551e-02 1.681092284546188143e-01 -5.816869317455226618e-01 2.181483636422330494e-02 -5.992180753673937224e-03 1.625033096454902848e-01 4.657360498864388659e-02 -3.420018689845925053e-01 -1.688324767026178064e-02 -5.329489180419773493e-03
5.125000000000000000e+00 9.901014218837184133e-01 1.160000000000000000e+02 1.121164669513702393e+03 1.418917060683151732e+01 6.127930563313281453e+00 7.170029934678514572e+00 -2.664822185761427931e-01 9.210956031869217853e+00 1.287942063473223264e+00 2.418121078111179934e+00 -4.865490982005328036e+00 9.962624443680505593e+00 1.970039105038897453e+00 3.092519427110721253e+00 -4.274791454361899667e+00 5.621631225311559454e+00 -2.225944322636710382e+00 -1.016813452140169938e+00 -8.230969290626617862e+00 1.008526782719103743e+01 2.090691107356041467e+00 3.507035249551991196e+00 -3.886797665869804685e+00 5.286399868416595815e+00 -2.568449800337329947e+00 -1.061637850067048694e+00 -8.304095409245912052e+00 7.539410827745404831e+00 -4.145847136876693595e-01 1.099921483493209617e+00 -6.250737410645514913e+00 2.830615342250997646e+00 -4.964070748636572716e+00 -3.401676067897308808e+00 -1.058487427906490197e+01 1.221100663129583985e+01 4.160533311516007693e+00 5.231425885540010867e+00 -2.196895718128291541e+00 7.174831331018689973e+00 -7.201084303757450122e-01 4.385209671768391937e-01 -6.822270991264078432e+00 8.168695289902066392e+00 1.867911684856690402e-01 1.338737073044154569e+00 -6.019776102594030398e+00 4.225559711160352450e+00 -3.622094997931950111e+00 -2.470571013817508099e+00 -9.685572887407280618e+00 7.695805078985317849e+00 -2.766046440354812952e-01 1.148381105080474862e+00 -6.215626566839666189e+00 3.391268012154474043e+00 -4.436847649291142837e+00 -2.879490955191490897e+00 -1.009335124935635086e+01 4.868973476252233645e+00 -3.035288516187299113e+00 -1.424475477702743520e+00 -8.721402396418017844e+00 1.110043962148977048e+00 -6.657988453230051284e+00 -5.045275472004737694e+00 -1.219982200161022057e+01 3.300000000000000000e+01 6.805079657815527039e-02 1.725747875762544403e-01 1.959386597422927423e-01 1.839134806817818990e-01 -3.052901260498505696e-04 4.739965877398760047e-03 3.234418817854453621e-03 2.033948163031007797e-02 7.989798274018795497e-04 7.046326375096824586e-03 6.283185307179586232e+00 4.556339572720200654e-02 7.907790118736875984e-01 1.770300931772084488e-02 3.770765898228143481e-02 6.142643217001238221e-02 4.496478434602445562e-01 -4.572106674425204312e-03 1.804142404155197443e+00 6.984845710762340419e-03 -2.750644575046407025e-01 1.236665153687114965e-01 1.806588543305698291e+00 6.898524886864659811e-02 1.085277910470334312e-01 -5.945347990875590183e-01 -2.205630572758158266e-03 -1.128699361383191935e-01 1.537626904782425918e-01 2.049745725055730494e-01 -4.182918522094216107e-01 -6.314325526337087602e-02 -5.955101639578022632e-02
