1.000000000000000021e-03 9.999999998368502840e-01 1.000000000000000000e+00 3.151118755340576172e-01 8.644105343250425122e+00 2.260072122961282126e+00 3.487314514212054739e+00 -2.769945626010767992e+00 5.270270862297635972e+00 -1.057245277597745448e+00 2.074668673785370065e-01 -5.993380784943558304e+00 6.072580219676957825e+00 -2.987230679384145215e-01 9.596843385359581369e-01 -5.284846426284267373e+00 2.760842428456276476e+00 -3.553944334834802099e+00 -2.258066173085301998e+00 -8.446185006074268031e+00 8.000000000000000000e+00 7.218502514838705253e-02 3.711242372453804617e-02 1.949979351907090916e-02 2.575598162797420460e-02 1.159432394614843577e-02 1.466326258787938042e-01 5.698765173399187450e-02 2.293125611981978312e-02
1.258750000000000147e-01 9.999999062066836641e-01 3.300000000000000000e+01 3.593131542205810547e+00 8.644105340920534175e+00 2.260070544942128556e+00 3.487313745421922295e+00 -2.771022758360599969e+00 5.270272440481395648e+00 -1.057266979186596512e+00 2.077715509611739175e-01 -5.994081662736066463e+00 6.072580988302486382e+00 -2.987237498719888529e-01 9.597295490096413584e-01 -5.285896504288862374e+00 2.761592050272211107e+00 -3.553243899894535929e+00 -2.257015652228468117e+00 -8.446185003744378861e+00 8.000000000000000000e+00 2.648691143938135956e-02 3.490108547565508590e-01 2.399648009000635851e-01 7.254298570501668819e-02 3.490883821363675033e-01 8.522780387217195053e-02 5.776540989531445125e-02 5.415023455596099655e-01
8.425000000000000544e-02 9.999999584304456457e-01 3.400000000000000000e+01 2.949163436889648438e+00 8.644105339014851452e+00 2.260070547173796740e+00 3.487313743452309822e+00 -2.771022418145076216e+00 5.270272442689856618e+00 -1.057266783535814936e+00 2.077721831958532772e-01 -5.994081872675667277e+00 6.072580985831966593e+00 -2.987237548249740415e-01 9.597293392529560041e-01 -5.285896707533694894e+00 2.761591096880897656e+00 -3.553243724586289787e+00 -2.257015414352277372e+00 -8.446185001838696138e+00 8.000000000000000000e+00 2.155460213739028227e-02 3.489194700759765122e-01 2.394328659114124402e-01 8.520735369737336695e-02 3.490322394267738604e-01 3.705144173498260696e-02 3.305516143505687204e-02 5.411180544102078827e-01
3.756250000000000422e-01 9.999995528315427373e-01 5.800000000000000000e+01 4.429507017135620117e+00 8.644105343936988817e+00 2.260070547365867988e+00 3.487313746140694892e+00 -2.771007090773982551e+00 5.270272438699984185e+00 -1.057270651547195461e+00 2.078018683397102051e-01 -5.994110504096789249e+00 6.072580986941382264e+00 -2.987238434656231401e-01 9.597273602108324919e-01 -5.285898193830743885e+00 2.761552020060101142e+00 -3.553216874903373679e+00 -2.257012146317024293e+00 -8.446185006760833502e+00 8.000000000000000000e+00 3.373626986990445609e-01 3.533992245364916407e-01 2.402790751538641245e-01 2.890948647838474383e-01 3.524602293189218472e-01 2.567143916069997700e-01 -2.237969502567612068e+00 5.303402868594215835e-01
3.340000000000000191e-01 9.999995879370202623e-01 5.200000000000000000e+01 6.086517810821533203e+00 8.644105343853409451e+00 2.260070544313999008e+00 3.487313747124543895e+00 -2.771012011329714309e+00 5.270272438703060836e+00 -1.057268501943084082e+00 2.077978144557644513e-01 -5.994106387440281125e+00 6.072580989006318042e+00 -2.987238213403939358e-01 9.597277857263923906e-01 -5.285898609334038767e+00 2.761558397254877839e+00 -3.553220544220605515e+00 -2.257012178153004811e+00 -8.446185006677254137e+00 8.000000000000000000e+00 2.512026239005441530e-01 3.523805709643624828e-01 2.242516903073958068e-01 2.126837959680210888e-01 3.524082021767979134e-01 4.241007972527237602e-01 -1.804901635737704124e+00 5.308917869041680504e-01
4.262500000000000316e-02 9.999999896741930128e-01 5.300000000000000000e+01 5.753057956695556641e+00 8.644105338581917763e+00 2.260070543854971525e+00 3.487313748603695807e+00 -2.771022335769603551e+00 5.270272436405553762e+00 -1.057267121590733661e+00 2.077725098135096149e-01 -5.994080791106269679e+00 6.072580990283713120e+00 -2.987237474175704066e-01 9.597289614714333839e-01 -5.285896938438299664e+00 2.761591396316807945e+00 -3.553244818507021119e+00 -2.257015171096345085e+00 -8.446185001405758896e+00 8.000000000000000000e+00 5.215100967455708891e-02 3.488929303190457243e-01 2.303556589350006789e-01 5.760166484473799170e-02 3.481789097009477807e-01 2.112453960042133885e-02 6.839708866534965903e-02 5.408497050313799681e-01
2.507500000000000284e-01 9.999996963034061270e-01 4.500000000000000000e+01 5.005700349807739258e+00 8.644105339052428505e+00 2.260070544081564492e+00 3.487313750199453111e+00 -2.771015742637939372e+00 5.270272435336163852e+00 -1.057265667073584492e+00 2.077871325222216403e-01 -5.994098696987291142e+00 6.072580989530748319e+00 -2.987238151174544942e-01 9.597273222690452243e-01 -5.285898481460550080e+00 2.761570432861552682e+00 -3.553228024364956994e+00 -2.257012516335133334e+00 -8.446185001876273191e+00 8.000000000000000000e+00 1.890606284963938233e-01 3.505443350713607353e-01 2.249312829252087809e-01 2.161867410693329439e-01 3.509434535933325661e-01 5.935071877225840398e-01 -1.103304808473119181e+00 5.347368245748892468e-01
2.923749999999999960e-01 9.999996265203173751e-01 3.900000000000000000e+01 3.762324810028076172e+00 8.644105336286111552e+00 2.260070543459272052e+00 3.487313751502614689e+00 -2.771013097940044467e+00 5.270272434177731391e+00 -1.057264327656419312e+00 2.077910637913718828e-01 -5.994102330032423431e+00 6.072580990008308532e+00 -2.987238243350834321e-01 9.597266585257828719e-01 -5.285898512139589833e+00 2.761563190438236060e+00 -3.553224621713481302e+00 -2.257012255262434319e+00 -8.446184999109958014e+00 8.000000000000000000e+00 2.494087945949583773e-01 3.513543848110611267e-01 2.198828468119362889e-01 2.298014567106722583e-01 3.514332628311450102e-01 6.564857978353304535e-01 -1.396081977165046117e+00 5.333528153839551811e-01
2.091250000000000053e-01 9.999997656669907808e-01 4.800000000000000000e+01 5.237350702285766602e+00 8.644105342116382928e+00 2.260070542959036199e+00 3.487313749491478543e+00 -2.771019608998222861e+00 5.270272436066720800e+00 -1.057266760052820942e+00 2.077783259938335569e-01 -5.994091116880528425e+00 6.072580990630692455e+00 -2.987237995701921833e-01 9.597284759405797505e-01 -5.285897464086456665e+00 2.761583029510664922e+00 -3.553235377869746969e+00 -2.257013760311200379e+00 -8.446185004940227614e+00 8.000000000000000000e+00 1.662214310668014561e-01 3.497430998685016057e-01 2.300800530776725417e-01 1.752227430076292447e-01 3.500142414379603939e-01 4.959203409328273859e-01 -5.151777442813213481e-01 5.384487437518623576e-01
1.675000000000000100e-01 9.999998417061137790e-01 4.800000000000000000e+01 4.897047519683837891e+00 8.644105343174816269e+00 2.260070553725333387e+00 3.487313738250175987e+00 -2.771021351318963877e+00 5.270272448386912778e+00 -1.057267238973440993e+00 2.077760232743201541e-01 -5.994087336513094222e+00 6.072580978785506289e+00 -2.987237410832148110e-01 9.597289780560480654e-01 -5.285897520339040589e+00 2.761586992869093038e+00 -3.553238437547893813e+00 -2.257014424747900705e+00 -8.446185005998662731e+00 8.000000000000000000e+00 1.233964214972648188e-01 3.491407258762401211e-01 2.328700092989097747e-01 2.576732414276245581e-02 3.495631044172171076e-01 4.240498078186874520e-01 -3.015310139560589131e-01 5.394061627258165403e-01
1.375000000000000000e+00 9.999996165812792270e-01 2.700000000000000000e+01 1.941024303436279297e+00 8.644105336405104367e+00 2.260087656476042817e+00 3.487322080492420540e+00 -2.770697561091445493e+00 5.270255331036349133e+00 -1.057216171753059708e+00 2.079621905503893919e-01 -5.994115177097979696e+00 6.072572651143122613e+00 -2.987125617693861535e-01 9.596872287214021080e-01 -5.285843714371190494e+00 2.761056538165942875e+00 -3.553219462132593875e+00 -2.257059365546167928e+00 -8.446184999228949053e+00 8.000000000000000000e+00 1.394507177674514597e+00 -3.272341400018668467e-01 9.576282402595311105e-02 1.334636280268840958e+00 -4.112524114156121402e-01 -4.081925915984109809e-01 -6.283185307179586232e+00 1.637339120022801353e+00
1.000000000000000000e+00 9.999996344634490830e-01 1.900000000000000000e+01 1.642361402511596680e+00 8.644105344196935548e+00 2.260149466688472053e+00 3.487352188989635504e+00 -2.770934546053770209e+00 5.270193515341662582e+00 -1.057256214973413044e+00 2.078029491028731413e-01 -5.994120607532062550e+00 6.072542548128159190e+00 -2.986861958975065012e-01 9.597146943526266849e-01 -5.285890115716515680e+00 2.761438976293034031e+00 -3.553207114565291480e+00 -2.257019881334058731e+00 -8.446185007020780233e+00 8.000000000000000000e+00 3.581052047039665065e-01 4.567908367633666811e-01 8.880285216474625987e-02 3.862968581013730418e-01 2.763246068868644989e-01 2.340900835372461686e-01 -3.304766042043998375e+00 5.295830709100016742e-01
2.125000000000000000e+00 9.999998861689510798e-01 2.600000000000000000e+01 2.229277610778808594e+00 8.644105344290510473e+00 2.260092800538739510e+00 3.487323384331637133e+00 -2.770781758826351471e+00 5.270251892834489027e+00 -1.057248783061221831e+00 2.075365405617087822e-01 -5.994128767990492435e+00 6.072569641443060107e+00 -2.987134255551023854e-01 9.597047083706460313e-01 -5.285635375519939672e+00 2.761582381334164005e+00 -3.553199597591282455e+00 -2.257273978046216989e+00 -8.446185007114355159e+00 8.000000000000000000e+00 1.027497409805656181e+00 4.567184709684169452e-01 6.693029897099699033e-02 1.787464285893645144e-01 3.626429467696986597e-01 2.603836765166379075e-01 8.291579196699829790e-01 6.499840305286430642e-01
2.500000000000000000e+00 9.999999716405056915e-01 2.900000000000000000e+01 2.735003471374511719e+00 8.644105343385920293e+00 2.260072224227316795e+00 3.487313344382458435e+00 -2.770823007194075149e+00 5.270272494532901142e+00 -1.057236748915854951e+00 2.075693759355207724e-01 -5.994128946434315708e+00 6.072579656005250293e+00 -2.987234967760897253e-01 9.596956166480068440e-01 -5.285723744449160044e+00 2.761597923126335452e+00 -3.553199326240666700e+00 -2.257185702023789098e+00 -8.446185006209766755e+00 8.000000000000000000e+00 1.089522112443606527e+00 4.003706921661175366e-01 3.299892470365617132e-03 2.343760230268993883e-01 4.191912814146283583e-01 2.534400115868248871e-01 -1.907777289115009933e-01 6.201637706499766312e-01
7.502500000000000835e-01 9.999995373124197506e-01 3.300000000000000000e+01 2.745632171630859375e+00 8.644105341126829600e+00 2.260070551540941164e+00 3.487313748229820654e+00 -2.770995440189769621e+00 5.270272434431536368e+00 -1.057271860672030162e+00 2.078187805707057689e-01 -5.994117993489582297e+00 6.072580984945632032e+00 -2.987238473614972634e-01 9.597264894743932073e-01 -5.285893639559322565e+00 2.761525541002040729e+00 -3.553209546031043775e+00 -2.257016540067979804e+00 -8.446185003950672510e+00 8.000000000000000000e+00 3.587054632020011402e-01 3.601655026786920732e-01 2.432035389378441603e-01 3.113530800460086456e-01 3.617858698328124678e-01 1.487762067749369976e-01 -3.259263325368978670e+00 5.241930457230479234e-01
7.086250000000000604e-01 9.999995217578154794e-01 5.300000000000000000e+01 3.927839517593383789e+00 8.644105343139147024e+00 2.260070548778299493e+00 3.487313744732643439e+00 -2.770997516707050412e+00 5.270272440414974113e+00 -1.057271294709992704e+00 2.078230468082241655e-01 -5.994117881390220504e+00 6.072580985222009176e+00 -2.987238738399263238e-01 9.597266847864781569e-01 -5.285893706125131430e+00 2.761522616486110415e+00 -3.553210090786060871e+00 -2.257016040846517413e+00 -8.446185005962991710e+00 8.000000000000000000e+00 4.721774256581572349e-01 3.601805487540070683e-01 2.235915692925141418e-01 5.319474475793464219e-01 3.593059222670083042e-01 2.624659099767768788e-01 -3.285684075113879832e+00 5.227328540720213024e-01
1.750000000000000000e+00 9.999999076653105501e-01 4.500000000000000000e+01 3.728259086608886719e+00 8.644105344333933516e+00 2.262865965285288272e+00 3.488665512026181137e+00 -2.769575906751696515e+00 5.267491249670750442e+00 -1.057225871772681680e+00 2.077933405987105742e-01 -5.994125297916608197e+00 6.071214992165712587e+00 -2.973881798633108420e-01 9.597152853611923273e-01 -5.285879261781886385e+00 2.758760995251626991e+00 -3.553202509197036729e+00 -2.257030650252401571e+00 -8.446185007157779978e+00 8.000000000000000000e+00 1.958290635071837205e+00 -1.575231200732334080e-01 5.475312417062194043e-02 -4.881527275143636713e-01 9.153781891315092567e-01 6.088998071027146297e-01 -3.302562177850761671e+00 5.298413423284590307e-01
1.000000000000000000e+00 9.999995990728918205e-01 3.900000000000000000e+01 2.938296318054199219e+00 8.644105342840116890e+00 2.260255770348587934e+00 3.487403953064404316e+00 -2.770877634676997214e+00 5.270087232445857417e+00 -1.057256106008557683e+00 2.078053762420209449e-01 -5.994121290899934174e+00 6.072490763289080107e+00 -2.986353198859174607e-01 9.597115268708276137e-01 -5.285889343290310904e+00 2.761331820282466598e+00 -3.553206631500923418e+00 -2.257020453456758169e+00 -8.446185005663961576e+00 8.000000000000000000e+00 6.526670994547135729e-01 5.049807510192471094e-01 7.861943437933584244e-02 7.479431217318220915e-01 2.285178929077964771e-01 1.810851635950508076e-01 -3.381555439004013675e+00 5.287269649503152369e-01
5.005000000000000560e-01 9.999994704178942762e-01 3.200000000000000000e+01 2.510370492935180664e+00 8.644105340738722276e+00 2.260070545443976897e+00 3.487313750931291700e+00 -2.771006142987132215e+00 5.270272433841912907e+00 -1.057266436763954376e+00 2.078280655038337865e-01 -5.994113685573136507e+00 6.072580988930747381e+00 -2.987238558800882626e-01 9.597267211017218580e-01 -5.285896640367083066e+00 2.761521311849460592e+00 -3.553213758046041892e+00 -2.257013635161667420e+00 -8.446185003562565186e+00 8.000000000000000000e+00 3.132914367304299730e-01 3.543273501743436360e-01 2.157059853156759188e-01 3.373855579134728000e-01 3.551972383586876614e-01 5.775200620408859065e-01 -2.959076369242417126e+00 5.201262489819552526e-01
5.421250000000000790e-01 9.999994717823514900e-01 3.500000000000000000e+01 2.897629737854003906e+00 8.644105342692890659e+00 2.260070547239944716e+00 3.487313751848367005e+00 -2.771004546273342140e+00 5.270272431585920181e+00 -1.057267319213652579e+00 2.078255521458384214e-01 -5.994114705396917486e+00 6.072580988473699648e+00 -2.987238579286178308e-01 9.597269972762656476e-01 -5.285896110141210968e+00 2.761522836817350335e+00 -3.553212790552885192e+00 -2.257014113056920568e+00 -8.446185005516735345e+00 8.000000000000000000e+00 3.394451731482372447e-01 3.567365248347976192e-01 2.124437593302792304e-01 3.315379147012179617e-01 3.554022463123880926e-01 5.098622591053737496e-01 -3.002264500948459869e+00 5.212162908377858672e-01
4.172500000000000098e-01 9.999995070223853810e-01 3.400000000000000000e+01 2.929738283157348633e+00 8.644105341151822941e+00 2.260070545784484075e+00 3.487313750648248778e+00 -2.771005439509713231e+00 5.270272433923186561e+00 -1.057267002318564630e+00 2.078026980853843464e-01 -5.994111186894377497e+00 6.072580988792007695e+00 -2.987238435187468122e-01 9.597261013745094216e-01 -5.285897850042009516e+00 2.761547148710975286e+00 -3.553216111322015092e+00 -2.257012570889530334e+00 -8.446185003975665850e+00 8.000000000000000000e+00 3.081268268666811361e-01 3.544010626353696902e-01 2.226245899623399416e-01 2.833430837986037898e-01 3.534408608095806481e-01 5.521970286684967366e-01 -2.290790274796668413e+00 5.298274771096158631e-01
8.751250000000000417e-01 9.999996023892536723e-01 3.300000000000000000e+01 3.085150480270385742e+00 8.644105340384406588e+00 2.260070555197708053e+00 3.487313740444012211e+00 -2.770992188130564582e+00 5.270272444416986168e+00 -1.057271729439329233e+00 2.078130808521705952e-01 -5.994118798175721352e+00 6.072580979089225117e+00 -2.987238604384958029e-01 9.597260654384895950e-01 -5.285892832323806800e+00 2.761528294541572226e+00 -3.553208841041246568e+00 -2.257017247607156829e+00 -8.446185003208251274e+00 8.000000000000000000e+00 3.124475609484522742e-01 3.618508081081880934e-01 2.412245212555936269e-01 4.016480049370186878e-01 3.630536614255229777e-01 1.445734228777980912e-01 -3.256312689253953785e+00 5.262747236398628292e-01
6.670000000000000373e-01 9.999995013159630464e-01 3.500000000000000000e+01 2.806208848953247070e+00 8.644105342592462549e+00 2.260070545363230377e+00 3.487313748962701077e+00 -2.770998432547917556e+00 5.270272435277513878e+00 -1.057271795028441375e+00 2.078227883678409327e-01 -5.994116926817868674e+00 6.072580989544483998e+00 -2.987238487025946632e-01 9.597267128054289831e-01 -5.285894685347576782e+00 2.761524237929526837e+00 -3.553210501828046652e+00 -2.257015605154440774e+00 -8.446185005416309011e+00 8.000000000000000000e+00 3.131136763398786327e-01 3.585287919233332565e-01 2.334576707873754486e-01 3.107267171346111967e-01 3.595898666728107318e-01 1.980304549197688668e-01 -3.236492936038963819e+00 5.228121571731095818e-01
9.167500000000000648e-01 9.999996264109543009e-01 3.400000000000000000e+01 2.574647188186645508e+00 8.644105342465447706e+00 2.260070574702770951e+00 3.487313757038889683e+00 -2.770991324767854369e+00 5.270272414832042784e+00 -1.057271552797075742e+00 2.078129758621160561e-01 -5.994119322987106813e+00 6.072580972574230351e+00 -2.987238573705223721e-01 9.597259856173423476e-01 -5.285892130866383098e+00 2.761527436279836767e+00 -3.553208443427411378e+00 -2.257017821867032481e+00 -8.446185005289290615e+00 8.000000000000000000e+00 3.626492638760329124e-01 3.650399466191253661e-01 2.290957944124176471e-01 4.235946865843525644e-01 3.616545663216220730e-01 2.149281644945451875e-01 -3.288351626355298762e+00 5.261992993862740775e-01
7.918749999999999956e-01 9.999995579621274722e-01 3.300000000000000000e+01 2.296605110168457031e+00 8.644105339755711270e+00 2.260070544450277996e+00 3.487313747227772431e+00 -2.770994390814690789e+00 5.270272438086641031e+00 -1.057271559232416447e+00 2.078137923446474744e-01 -5.994118333148630740e+00 6.072580989383236982e+00 -2.987238512181779049e-01 9.597264227418376148e-01 -5.285893239938080690e+00 2.761529249002644182e+00 -3.553209216164693096e+00 -2.257016929896525248e+00 -8.446185002579557732e+00 8.000000000000000000e+00 3.515492822144288820e-01 3.622015666151031099e-01 2.487285896216555880e-01 3.228807957695173370e-01 3.616137849704194607e-01 1.121822853219704846e-01 -3.169468174684643813e+00 5.258010514431222804e-01
4.588750000000000329e-01 9.999994896930033406e-01 3.500000000000000000e+01 2.851288557052612305e+00 8.644105342958152249e+00 2.260070545829408584e+00 3.487313748374329059e+00 -2.771004406361792682e+00 5.270272436757471368e+00 -1.057267839216911920e+00 2.078072474884272713e-01 -5.994112741282556556e+00 6.072580988186720319e+00 -2.987238349039260110e-01 9.597265925832035860e-01 -5.285897455242126952e+00 2.761541903234842277e+00 -3.553214431642863769e+00 -2.257013090980380277e+00 -8.446185005782000488e+00 8.000000000000000000e+00 2.876800877430804038e-01 3.547287279986579556e-01 2.183358026485864856e-01 2.485808320419897743e-01 3.554804251982439101e-01 4.820378839642455726e-01 -2.517459212301244698e+00 5.281134444632893388e-01
6.253750000000000142e-01 9.999994925007579250e-01 6.200000000000000000e+01 4.978487491607666016e+00 8.644105340221683420e+00 2.260070607768479789e+00 3.487313779204130437e+00 -2.770999870227238038e+00 5.270272373194897497e+00 -1.057271998323789264e+00 2.078244381297338905e-01 -5.994116822509730547e+00 6.072580958980421606e+00 -2.987238447017926957e-01 9.597270384477181171e-01 -5.285894745035007780e+00 2.761523899499210621e+00 -3.553211140360810649e+00 -2.257015011242390123e+00 -8.446185003045529882e+00 8.000000000000000000e+00 5.013855891750051974e-01 3.604210045007549268e-01 2.405343285040907053e-01 5.085704803565278542e-01 3.552490787893469726e-01 1.541040757805638983e-01 -3.213735621330962910e+00 5.222688020746598658e-01
8.335000000000000187e-01 9.999995818464724184e-01 4.300000000000000000e+01 3.436084747314453125e+00 8.644105342411219084e+00 2.260070948545153335e+00 3.487313944637529417e+00 -2.770993327251080274e+00 5.270272033147106683e+00 -1.057271666041585512e+00 2.078157910600753888e-01 -5.994118659689256390e+00 6.072580792818140338e+00 -2.987236641831136352e-01 9.597262186652979477e-01 -5.285893042838772260e+00 2.761526310574248910e+00 -3.553209192120092119e+00 -2.257016824499809005e+00 -8.446185005235060217e+00 8.000000000000000000e+00 4.358954965768006007e-01 3.551937310217666011e-01 2.318056127512378717e-01 4.155348678387902339e-01 3.681266488526482861e-01 2.167488366137584888e-01 -3.275924614981462035e+00 5.253669224917910663e-01
5.837499999999999911e-01 9.999994796464410918e-01 3.400000000000000000e+01 2.485272645950317383e+00 8.644105344544138703e+00 2.260070553952525874e+00 3.487313752352032559e+00 -2.771002962114465173e+00 5.270272428053846880e+00 -1.057270419323536270e+00 2.078208273501253311e-01 -5.994115181879842602e+00 6.072580984789528458e+00 -2.987238413475089005e-01 9.597270313061703195e-01 -5.285895979396517674e+00 2.761529026953055688e+00 -3.553212199251749581e+00 -2.257014358619818140e+00 -8.446185007367985165e+00 8.000000000000000000e+00 3.211461486466936632e-01 3.559816780856839835e-01 2.256143887543336501e-01 2.927999858986387594e-01 3.580534699996093528e-01 3.486831716012818716e-01 -2.972248685046186001e+00 5.230555680997825974e-01
9.583750000000000879e-01 9.999996524415440957e-01 6.000000000000000000e+01 4.436782360076904297e+00 8.644105339409001942e+00 2.260070551220382029e+00 3.487313745290398170e+00 -2.770990539562756094e+00 5.270272438901629997e+00 -1.057271598875586527e+00 2.078073876402247722e-01 -5.994119988485882011e+00 6.072580983735520910e+00 -2.987238566813348872e-01 9.597259489094436269e-01 -5.285891325092669568e+00 2.761532321393850964e+00 -3.553208022876523042e+00 -2.257018382692855152e+00 -8.446185002232846628e+00 8.000000000000000000e+00 5.844710495572061904e-01 3.646887673745435321e-01 2.284954526883381520e-01 6.463407601160041649e-01 3.634394728404700126e-01 1.641449772985473232e-01 -3.169473034934597422e+00 5.280043037980379772e-01
6.625000000000000000e+00 9.999999999651144611e-01 1.000000000000000000e+00 6.311917304992675781e-02 8.644105344350281328e+00 2.260070597537783055e+00 3.487313773657350513e+00 -2.769995334190658909e+00 5.270272384112642428e+00 -1.057246560335869612e+00 2.074893965271766560e-01 -5.993404087663706470e+00 6.072580963840153778e+00 -2.987237997324381777e-01 9.596864453116448201e-01 -5.284894456467966961e+00 2.760869515243987937e+00 -3.553921083023665162e+00 -2.258018091992594734e+00 -8.446185007174126014e+00 8.000000000000000000e+00 4.530382350295533711e-02 6.823471447965977210e-02 2.279552594954362479e-02 6.829997286453702576e-02 6.349388843464806587e-02 2.418090647510285490e-02 2.524479592933166761e-02 7.514545406294578789e-02
3.625000000000000000e+00 9.999999546696543007e-01 5.000000000000000000e+00 1.485378742218017578e-01 8.644105344283497416e+00 2.260070658871698335e+00 3.487313802464494739e+00 -2.769964452331396654e+00 5.270272324320343316e+00 -1.057246032520684054e+00 2.074743892218733621e-01 -5.993388747218810764e+00 6.072580933491389388e+00 -2.987237704249938175e-01 9.596860536506861550e-01 -5.284863561781860675e+00 2.760853475228355336e+00 -3.553936394319045622e+00 -2.258049015828210493e+00 -8.446185007107343878e+00 8.000000000000000000e+00 4.931121475868575216e-02 6.451330505551527983e-02 7.097774176035404059e-02 1.473210800952078417e-02 7.140329078048109068e-02 1.119495828373544104e-02 5.958446589375056279e-02 5.098199715668115528e-02
4.375000000000000000e+00 9.999999928181391162e-01 1.000000000000000000e+00 9.896135330200195312e-02 8.644105344459585893e+00 2.260070599989346007e+00 3.487313771956892516e+00 -2.769952300895720754e+00 5.270272385777383661e+00 -1.057248239964452940e+00 2.074673699174087727e-01 -5.993381185391493560e+00 6.072580961424306700e+00 -2.987238162446782530e-01 9.596896946591639832e-01 -5.284846622979936903e+00 2.760846955352120879e+00 -3.553943990840904732e+00 -2.258065919935591914e+00 -8.446185007283430579e+00 8.000000000000000000e+00 2.584824724093749346e-02 5.723318301175466319e-03 7.854269596790157404e-02 7.339585616960878078e-02 9.607045106360508546e-04 5.924448756995945309e-02 6.395659541217123267e-02 8.502717652633404177e-02
7.000000000000000000e+00 9.999999999885456070e-01 1.000000000000000000e+00 6.284666061401367188e-02 8.644105344544279035e+00 2.260070562903210512e+00 3.487313740095785430e+00 -2.769945665329376805e+00 5.270272442499218002e+00 -1.057243030859802202e+00 2.074679780927101980e-01 -5.993381769551242577e+00 6.072580973649714053e+00 -2.987238179062168264e-01 9.596818102703006392e-01 -5.284847887641324959e+00 2.760842388556227434e+00 -3.553943341096625463e+00 -2.258064720858731889e+00 -8.446185007368123721e+00 8.000000000000000000e+00 1.226140317957259002e-01 3.594009761951692805e-02 9.573542705201291969e-02 1.997997778690795145e-02 3.406030225053750110e-02 3.770530209752377682e-02 1.944003218809765843e-02 2.722391090840152114e-02
3.250000000000000000e+00 9.999999948971989294e-01 1.800000000000000000e+01 1.383202791213989258e+00 8.644105338831984398e+00 2.260222974159784126e+00 3.487388000820029976e+00 -2.770810722187668773e+00 5.270119999898436269e+00 -1.057233640829770227e+00 2.076182763504032247e-01 -5.994118650316208274e+00 6.072506744269677625e+00 -2.986505349806445331e-01 9.597103549544652168e-01 -5.285761510936653806e+00 2.761445929517056808e+00 -3.553206053677841147e+00 -2.257151504217230542e+00 -8.446185001655827307e+00 8.000000000000000000e+00 -2.910954345488252215e-02 2.415098769201096118e-01 5.901302875694308669e-02 -4.238904440351740077e-02 4.923124426868365489e-01 6.530485454496662845e-01 2.978327384054230142e-01 6.301637881074022562e-01
8.125000000000000000e+00 9.999999999871987955e-01 1.000000000000000000e+00 1.417322158813476562e-01 8.644105344371300959e+00 2.260071530912374005e+00 3.487314223837867377e+00 -2.769944975583531921e+00 5.270271457054367836e+00 -1.057244532329983944e+00 2.074677154082294472e-01 -5.993381415830411285e+00 6.072580507343323220e+00 -2.987233470808228208e-01 9.596824630931420907e-01 -5.284846864459289861e+00 2.760842339316810889e+00 -3.553943684723179341e+00 -2.258065754135049730e+00 -8.446185007195142092e+00 8.000000000000000000e+00 1.071368715813005024e-01 3.898679386253840751e-02 7.614133471920084273e-02 5.070423522633724783e-02 1.882740349002260533e-02 7.597206808927753352e-02 5.020132184653151126e-04 2.442836151158169627e-02
