1.000000000000000021e-03 9.999999999536842710e-01 1.000000000000000000e+00 7.249441146850585938e-01 2.341903326182927181e+00 -2.027057045077310382e-01 1.180299280534809370e+00 -1.337124830930462194e+00 1.305893588554339235e+00 -1.212068749820284674e+00 2.700728818511309859e-01 -2.220704679114855029e+00 2.259377732522520166e+00 -2.806839198027779592e-01 1.115393996742898963e+00 -1.397482774502697866e+00 1.241557681042072980e+00 -1.271857334800287287e+00 2.228033085322282114e-01 -2.263426869400137598e+00 2.322925684722771056e+00 -2.174236277038157639e-01 1.177688090551642697e+00 -1.335476262828608096e+00 1.303718016900381027e+00 -1.209984588490320423e+00 2.843667900111033764e-01 -2.202151031743487142e+00 2.302850650322846970e+00 -2.329512712328966340e-01 1.175659872686565244e+00 -1.332957146555689532e+00 1.301832617619436139e+00 -1.207322653430887405e+00 2.999741857936387701e-01 -2.181996259706376673e+00 1.500000000000000000e+01 9.397063439223793391e-03 1.660405208652785541e-02 1.441074880481181368e-02 3.507076628716233185e-02 1.999218310736854826e-02 1.233271171582199380e-03 3.203397566540919228e-02 2.885534572635498063e-02 3.408721913226047534e-02 2.391852270161004112e-03 3.490259185983554668e-02 1.707209627640180957e-02 1.456597053853714817e-02 2.528312763957523204e-02 2.826093502148327788e-02
4.262500000000000316e-02 9.999999150388612090e-01 8.000000000000000000e+00 3.771192789077758789e+00 2.341903322611023075e+00 -2.027057265966154542e-01 1.180299285121658048e+00 -1.337126973444696221e+00 1.305893618748590113e+00 -1.212072480115060635e+00 2.700809166796472316e-01 -2.220701257026338471e+00 2.259377721335069200e+00 -2.806840403998631106e-01 1.115393594747440265e+00 -1.397484952147385329e+00 1.241558424841165964e+00 -1.271859996618792454e+00 2.228084596234329584e-01 -2.263426419043684135e+00 2.322925679759521245e+00 -2.174236994755074093e-01 1.177688162360183810e+00 -1.335478506411422517e+00 1.303717805359663195e+00 -1.209988736141720533e+00 2.843708741340239543e-01 -2.202151590623231403e+00 2.302848478600663107e+00 -2.329535540368250224e-01 1.175659676150241140e+00 -1.332959291228813292e+00 1.301833670354455075e+00 -1.207325143806674106e+00 2.999789329377472447e-01 -2.181996256247892063e+00 1.500000000000000000e+01 9.002095452299159820e-03 4.909737029842075381e-04 3.112870956677237302e-02 3.446800761403725957e-03 -1.077406946365317862e-03 1.515157082606171379e-01 9.732047230232103094e-03 3.658135599115969194e-02 1.313942866805086623e-02 -5.580123721389085995e-02 -1.207306278580001432e-02 2.277583367105636379e-03 2.455589050226522282e-02 2.117344951185192933e-02 1.378040736429587444e-02
8.425000000000000544e-02 9.999999153368305249e-01 2.000000000000000000e+01 8.855828046798706055e+00 2.341903288086004231e+00 -2.027057834134958214e-01 1.180299335466612254e+00 -1.337337372023900128e+00 1.305893757747015105e+00 -1.212267660628677968e+00 2.701444984012585926e-01 -2.221034988224766415e+00 2.259377605688126955e+00 -2.806843808286926811e-01 1.115389775561413943e+00 -1.397700727390088105e+00 1.241382552430172703e+00 -1.272223367982368680e+00 2.230493577318368448e-01 -2.263582738424068985e+00 2.322925629365311995e+00 -2.174237419297005980e-01 1.177868138384006169e+00 -1.335518885023460056e+00 1.303796844174762715e+00 -1.210102850189772150e+00 2.845798320151504135e-01 -2.202348251268022139e+00 2.303111535612991645e+00 -2.326961338905098042e-01 1.175827523253426765e+00 -1.333013806881598429e+00 1.302025917580220016e+00 -1.207322916298085191e+00 3.003842356321350104e-01 -2.181996222733238344e+00 1.500000000000000000e+01 3.312353871787477450e-02 5.925104861049840244e-01 7.192442044190775451e-03 2.969326291820955505e-02 2.416301857103803907e-01 1.154214803647676257e+00 1.811341684151034775e-02 3.641368590478652814e-03 5.878156284714709523e-01 2.293423288621315448e-01 6.438176290013887249e-01 4.135449241095155992e-01 7.965577532141541184e-01 2.785559002688925423e-02 1.996023170930582846e-01
1.675000000000000100e-01 9.999997866491633358e-01 6.500000000000000000e+01 3.157360029220581055e+01 2.341903326144667119e+00 -2.027057473644501839e-01 1.180299280549332641e+00 -1.337335915585441626e+00 1.305893632195465504e+00 -1.212274574116965375e+00 2.699955850738771090e-01 -2.221197066109819485e+00 2.259377732219628676e+00 -2.806844098669908916e-01 1.115394568876988846e+00 -1.397694752133433083e+00 1.241376902448618536e+00 -1.272241357526051608e+00 2.230314454680179248e-01 -2.263609145768507691e+00 2.322925684190511930e+00 -2.174239040714194271e-01 1.177901149048115714e+00 -1.335481547052201456e+00 1.303860066876201040e+00 -1.210046222426692575e+00 2.845706692261857351e-01 -2.202365443329938444e+00 2.303170720470653077e+00 -2.326289332183645864e-01 1.175855598364455634e+00 -1.332982590435720427e+00 1.302037843287573216e+00 -1.207318048288797296e+00 3.003917125246623465e-01 -2.181996259670156313e+00 1.500000000000000000e+01 2.814682006332861960e-02 6.364501628993491922e-01 8.958825493637065374e-03 4.303319336797654937e-02 -2.016093947187771462e-01 1.172495250676932388e+00 3.171750350495240039e-02 -6.743318362900874163e-02 6.335361854864645093e-01 9.297323731347223452e-01 9.408760812713156119e-01 9.456573544111711582e-01 6.663855277130783517e-01 7.270020607928383283e-02 7.199643264436236811e-02
2.091250000000000053e-01 9.999996611591845941e-01 6.000000000000000000e+01 3.289240598678588867e+01 2.341903326230374560e+00 -2.027055636201101907e-01 1.180299284630941248e+00 -1.337335738259729068e+00 1.305893448090395648e+00 -1.212274569939073121e+00 2.699988989496286407e-01 -2.221192713232998273e+00 2.259377728367796045e+00 -2.806841860937543398e-01 1.115394500512557618e+00 -1.397694356223956769e+00 1.241375143208409026e+00 -1.272242212753251334e+00 2.230317376887535341e-01 -2.263607890660575439e+00 2.322925684416571102e+00 -2.174236840148911776e-01 1.177899246909388742e+00 -1.335483384511438221e+00 1.303856639463150779e+00 -1.210049253316339168e+00 2.845701207414096379e-01 -2.202365077127613979e+00 2.303173938417946598e+00 -2.326265089591142976e-01 1.175854699246134061e+00 -1.332983192676518103e+00 1.302037549200468325e+00 -1.207318202509417349e+00 3.003908475901156949e-01 -2.181996259765263346e+00 1.500000000000000000e+01 2.666321360279587382e-02 6.559156875314692270e-01 1.102958699933947323e-02 3.459271137639449711e-02 -6.891934969949269074e-02 1.170157142723596833e+00 2.460718461710845184e-02 3.023805519418652429e-02 6.176619826922000733e-01 9.288400607515290286e-01 9.483026806135831377e-01 9.415764671893225302e-01 6.659856035820970188e-01 6.610056682893632185e-02 1.300867783249988752e-01
2.507500000000000284e-01 9.999995127201695144e-01 8.000000000000000000e+01 3.562911725044250488e+01 2.341903326428378840e+00 -2.027057113018957135e-01 1.180299279527614376e+00 -1.337335636343603751e+00 1.305893594867348240e+00 -1.212274548955344367e+00 2.699968768301194699e-01 -2.221195167643157831e+00 2.259377733958813472e+00 -2.806843994568309353e-01 1.115394509336083972e+00 -1.397694321224003833e+00 1.241375927434205106e+00 -1.272241912780938788e+00 2.230312719646368458e-01 -2.263608540621587117e+00 2.322925685007999785e+00 -2.174238895334174027e-01 1.177900397316556935e+00 -1.335482057536812039e+00 1.303858809579631295e+00 -1.210047336988244293e+00 2.845697432827283269e-01 -2.202365655239076236e+00 2.303172142946237066e+00 -2.326279230565367617e-01 1.175855271464143481e+00 -1.332982551819831496e+00 1.302038110397850224e+00 -1.207317754712342595e+00 3.003909868108233239e-01 -2.181996259939547045e+00 1.500000000000000000e+01 4.337130464443617051e-03 6.323749054340364051e-01 1.259007891581806135e-02 3.476079906257553698e-02 -1.373940211363381958e-01 1.171801625053699114e+00 1.010074796609811837e-02 1.079441405803977221e-03 6.465788575672923866e-01 9.505129334666216900e-01 9.412428202077057771e-01 9.515163565804020118e-01 6.658009880374861078e-01 6.208777268512762765e-02 1.097083415036478882e-01
4.172500000000000098e-01 9.999986213951777003e-01 4.100000000000000000e+01 1.748469448089599609e+01 2.341903325234274469e+00 -2.027056807612343248e-01 1.180299284167416474e+00 -1.337335430049322094e+00 1.305893568271373928e+00 -1.212274477566131603e+00 2.699985033111795829e-01 -2.221192892634452409e+00 2.259377726729727254e+00 -2.806843229902621362e-01 1.115394617258716581e+00 -1.397693884028161637e+00 1.241375584633497731e+00 -1.272241941941434584e+00 2.230313418984511409e-01 -2.263607877183083872e+00 2.322925682505748490e+00 -2.174238212749519394e-01 1.177899393134196115e+00 -1.335482770513739537e+00 1.303856671779003884e+00 -1.210049224109091881e+00 2.845688564773112272e-01 -2.202365939961530295e+00 2.303173470917707188e+00 -2.326269675033228734e-01 1.175854718837453072e+00 -1.332982691334480885e+00 1.302038441396656587e+00 -1.207317380207270974e+00 3.003903742984603831e-01 -2.181996258792701759e+00 1.500000000000000000e+01 3.223248286387499217e-02 6.547141039251360706e-01 2.633433345460328354e-02 2.609082471039053316e-02 -6.161684442997604483e-02 1.170433197957308602e+00 3.676711078009543138e-02 2.680088023404988626e-02 6.307677891821134031e-01 9.274282855925707336e-01 9.569768667381977068e-01 9.599111543296764415e-01 6.613647806321322209e-01 7.689350446223783275e-02 1.276919081783951249e-01
1.258750000000000147e-01 9.999998792292688066e-01 9.500000000000000000e+01 4.491736412048339844e+01 2.341903326267684715e+00 -2.027057471520528065e-01 1.180299280169433640e+00 -1.337336387656333114e+00 1.305893631546764855e+00 -1.212274777170505802e+00 2.700010368142276573e-01 -2.221190969649761371e+00 2.259377732875920586e+00 -2.806844181443630126e-01 1.115394478006908940e+00 -1.397695040597226379e+00 1.241375298251858217e+00 -1.272242324635834532e+00 2.230329249742947773e-01 -2.263607469544524964e+00 2.322925684469271168e+00 -2.174238986161523002e-01 1.177898579746337715e+00 -1.335484853067367306e+00 1.303856550995577956e+00 -1.210049887736030172e+00 2.845716331747683570e-01 -2.202364301609825326e+00 2.303173726926077691e+00 -2.326272737582891770e-01 1.175854213329542874e+00 -1.332984478295455633e+00 1.302037255845572838e+00 -1.207318953992110533e+00 3.003916880205982909e-01 -2.181996259789005688e+00 1.500000000000000000e+01 5.393037671483998444e-03 6.373658110354636364e-01 4.930453639326946164e-02 5.445155249860766933e-02 -7.600959482758658237e-02 1.167250272155377910e+00 1.339381996286817533e-02 2.246696180595406794e-02 6.368130257833974905e-01 9.081157347076974640e-01 9.321142007085145842e-01 9.201326242118770260e-01 6.633001952412813651e-01 5.913042583539103447e-02 1.308111598743520732e-01
3.340000000000000191e-01 9.999970124308861230e-01 8.600000000000000000e+01 4.329517030715942383e+01 2.341903309727799698e+00 -2.027055472024571203e-01 1.180299305442341407e+00 -1.337348027355969471e+00 1.305893465240285378e+00 -1.212288777286286479e+00 2.704563723785328166e-01 -2.220731821375827586e+00 2.259377680460363802e+00 -2.806857048495831064e-01 1.115397115350616586e+00 -1.397696125647699850e+00 1.241557556387530958e+00 -1.272067471181489218e+00 2.232133207242272266e-01 -2.263431271759950736e+00 2.322925661905952843e+00 -2.174248986318015886e-01 1.177704140837714242e+00 -1.335691969038457216e+00 1.303776749817691760e+00 -1.210150496387542685e+00 2.848140555696581644e-01 -2.202119125552330914e+00 2.302835662505187564e+00 -2.329690777622542841e-01 1.175672293529599566e+00 -1.333169596657026945e+00 1.301812969449452018e+00 -1.207555453286513814e+00 3.003919483743868746e-01 -2.181996243726154194e+00 1.500000000000000000e+01 3.150049993500763246e-03 -5.194481764060872031e-01 2.620430956106683043e-02 3.445535479091432762e-02 1.445156034114563649e-02 3.177796807681994018e+00 2.206594224279611813e-02 1.190504165842077265e-02 -5.570198686959153545e-01 -1.140861253367184691e-01 4.843220053057750024e-02 -2.355542196047190895e-01 -6.647376461040500617e-01 3.716390319607372206e-01 4.158963821724565024e-01
3.756250000000000422e-01 9.999990492193806535e-01 9.700000000000000000e+01 4.879885363578796387e+01 2.341903326133549346e+00 -2.027057390786620172e-01 1.180299280950919849e+00 -1.337336814192877865e+00 1.305893623911316803e+00 -1.212274968946803755e+00 2.699466451447334325e-01 -2.221251261988343106e+00 2.259377731816627044e+00 -2.806844229362959742e-01 1.115395343450175547e+00 -1.397699363260133110e+00 1.241426821934960234e+00 -1.272212185188079658e+00 2.230232129135166497e-01 -2.263631168232798085e+00 2.322925684180695782e+00 -2.174236131958004192e-01 1.177932047320614739e+00 -1.335451447349854881e+00 1.303914927864140871e+00 -1.210003889676059652e+00 2.845646171980940053e-01 -2.202383395210252282e+00 2.303084222710789053e+00 -2.326839785641781067e-01 1.175870598394157085e+00 -1.332968115525822173e+00 1.302049375400549325e+00 -1.207303140095506988e+00 3.004023037771954008e-01 -2.181996259660565318e+00 1.500000000000000000e+01 5.466408597294794211e-03 6.578879366501739767e-01 2.771789698152636247e-02 1.014981231994045441e-01 -2.900237496218549538e+00 1.220209888113935826e+00 8.569132516143591763e-04 6.829038167561199413e-02 6.484450396455824217e-01 9.339954105238943427e-01 9.776619824044272544e-01 9.501830364870936796e-01 6.691961994761664867e-01 5.077679777906345809e-02 -8.555037687419429770e-02
