1.000000000000000021e-03 9.999999998956540237e-01 1.000000000000000000e+00 1.895356178283691406e-01 -1.494455625312663649e+01 -5.085750503827067170e+00 -5.012243434146536281e+00 4.927392676048547138e+00 -4.928243724146370575e+00 4.982927037186628105e+00 5.034236539891469242e+00 1.502623766211996958e+01 5.000000000000000000e+00 1.668533174063522029e-01 7.045620054168238999e-02 1.346826681336175113e-01 1.369650878957948126e-01 1.464160351506294151e-02
8.425000000000000544e-02 9.999996219990754387e-01 6.000000000000000000e+00 2.856254577636718750e-01 -1.494455625312664182e+01 -5.085750503827066282e+00 -5.012243434146535392e+00 4.927390163934939338e+00 -4.928243724146369686e+00 4.982924551668546087e+00 5.034241537523149290e+00 1.502623766211996958e+01 5.000000000000000000e+00 1.035142147327220430e-01 8.977678055491211673e-03 1.880790417259650682e-01 2.730308211210759339e-02 1.354269690924352065e-01
3.756250000000000422e-01 9.999999381345231475e-01 8.000000000000000000e+00 2.938406467437744141e-01 -1.494455625312664360e+01 -5.085750503827065394e+00 -5.012243434146534504e+00 4.927390738539145332e+00 -4.928243724146369686e+00 4.982925394690650656e+00 5.034240119896844057e+00 1.502623766211997136e+01 5.000000000000000000e+00 1.246871881032873830e-01 5.234599561085433693e-03 1.027200856396348339e-01 1.725432710180916096e-01 9.878513507534528171e-02
3.340000000000000191e-01 9.999998918147146032e-01 8.000000000000000000e+00 3.738439083099365234e-01 -1.494455625312664182e+01 -5.085750503827067170e+00 -5.012243434146535392e+00 4.927389567325435316e+00 -4.928243724146369686e+00 4.982925450024110248e+00 5.034241235777093593e+00 1.502623766211997136e+01 5.000000000000000000e+00 2.160043857606796375e-02 1.280707863428124510e-02 4.088130075906502847e-02 1.221305000814711383e-01 1.942053324974792050e-01
1.258750000000000147e-01 9.999994912026952676e-01 7.000000000000000000e+00 3.495399951934814453e-01 -1.494455625312663827e+01 -5.085750503827066282e+00 -5.012243434146533616e+00 4.927390548350067512e+00 -4.928243724146370575e+00 4.982924891119504096e+00 5.034240813657067548e+00 1.502623766211997491e+01 5.000000000000000000e+00 1.035341398009836655e-01 6.378037889638473595e-03 1.949372041643161746e-01 4.401049720738040190e-03 9.742885703445515466e-02
2.923749999999999960e-01 9.999998198129926852e-01 8.000000000000000000e+00 2.943501472473144531e-01 -1.494455625312664182e+01 -5.085750503827066282e+00 -5.012243434146535392e+00 4.927389912875510092e+00 -4.928243724146369686e+00 4.982925037513815880e+00 5.034241302737310519e+00 1.502623766211997136e+01 5.000000000000000000e+00 5.369177851427936465e-02 1.063152845276876292e-02 8.840823923683434338e-02 4.537360358573590269e-02 1.585046814779987601e-01
2.507500000000000284e-01 9.999997191758793758e-01 7.000000000000000000e+00 2.731969356536865234e-01 -1.494455625312664360e+01 -5.085750503827066282e+00 -5.012243434146534504e+00 4.927390097745186992e+00 -4.928243724146369686e+00 4.982924418373901432e+00 5.034241737007549844e+00 1.502623766211997136e+01 5.000000000000000000e+00 1.513042083161978413e-01 9.498670587246592356e-03 2.329846224397444376e-02 9.444310695252275401e-02 1.618746714176085011e-01
4.262500000000000316e-02 9.999998559882271598e-01 7.000000000000000000e+00 4.488565921783447266e-01 -1.494455625312663827e+01 -5.085750503827065394e+00 -5.012243434146537169e+00 4.927390456650350359e+00 -4.928243724146368798e+00 4.982925118248301644e+00 5.034240678227986265e+00 1.502623766211997136e+01 5.000000000000000000e+00 7.956708146216646960e-02 7.292310267133028136e-03 5.514829433150581633e-02 8.464905387897737887e-02 1.229965796244535253e-01
1.675000000000000100e-01 9.999995029263456514e-01 7.000000000000000000e+00 3.249607086181640625e-01 -1.494455625312663827e+01 -5.085750503827066282e+00 -5.012243434146535392e+00 4.927390316544387083e+00 -4.928243724146369686e+00 4.982924721387176348e+00 5.034241215195073949e+00 1.502623766211997136e+01 5.000000000000000000e+00 1.272895826751072601e-01 8.033934650249660928e-03 3.507293083456116452e-03 1.510526972082948671e-01 1.584232577361097960e-01
2.091250000000000053e-01 9.999996009188060198e-01 1.000000000000000000e+00 6.869268417358398438e-02 -1.494455625312663827e+01 -5.085750503827065394e+00 -5.012243434146535392e+00 4.927390922133584539e+00 -4.928243724146367910e+00 4.982925414684452825e+00 5.034239916308600904e+00 1.502623766211997136e+01 5.000000000000000000e+00 1.065285039146297297e-01 2.259621158449079230e-03 1.812249161657825958e-01 1.567216750765947353e-01 7.686405928284270606e-02
